  0.050 -15262.573641211 30987548.000000000 4161.662539349 14099660.000000000 1081.605542051 6091514.000000000 118.523064093 1708012.000000000 937.497106091 1493056.000000000 26.196524242 329312.000000000
  0.150 -2347.726493013 29707504.000000000 1873.766856413 13848572.000000000 -127.035516606 6015396.000000000 -359.904691842 1672320.000000000 -59.998004605 1464348.000000000 168.614265382 320046.000000000
  0.250 474.722105001 28288642.000000000 1109.301039812 13434880.000000000 669.502363264 5867194.000000000 -229.972450061 1624300.000000000 83.304683315 1421496.000000000 87.575433588 310282.000000000
  0.350 3413.308807769 26851964.000000000 -387.392972648 12892930.000000000 622.573774895 5645494.000000000 -113.418780799 1548830.000000000 -525.250313514 1359494.000000000 -47.165021299 296994.000000000
  0.450 3908.117992018 25446828.000000000 -1207.288418285 12284440.000000000 -452.472984238 5376844.000000000 -372.622923654 1473944.000000000 407.806044517 1290930.000000000 -8.511326964 281932.000000000
  0.550 -2598.131418436 24053680.000000000 -150.486453033 11626284.000000000 -30.567563620 5090448.000000000 217.175644606 1397716.000000000 24.965634576 1223262.000000000 -16.636842203 266794.000000000
  0.650 3659.705349464 22686342.000000000 -755.266934457 10978030.000000000 -875.737215476 4807356.000000000 373.513513301 1322864.000000000 -279.519001287 1154758.000000000 -153.285375812 253066.000000000
  0.750 -169.947731028 21346932.000000000 -723.237828143 10358316.000000000 234.064978370 4527748.000000000 -416.181182011 1247934.000000000 -310.477424070 1089704.000000000 95.594368241 238952.000000000
  0.850 -3135.545892258 20055202.000000000 56.880018016 9728640.000000000 -203.283130827 4260582.000000000 140.031680123 1173266.000000000 196.016043240 1026778.000000000 -67.179325810 225002.000000000
  0.950 2063.680111814 18798170.000000000 -747.153210893 9124338.000000000 -582.398447267 4003214.000000000 -344.834494253 1100562.000000000 -307.476333473 965246.000000000 -6.796944809 210900.000000000
  1.050 1165.284026398 17586756.000000000 -470.156256429 8556124.000000000 469.589296145 3744396.000000000 -144.322509130 1034934.000000000 -147.063135163 906592.000000000 -122.707891925 198030.000000000
  1.150 62.677825569 16421990.000000000 -476.871823551 7989982.000000000 -222.035283076 3499012.000000000 -589.411533113 974838.000000000 121.339766881 854276.000000000 46.992018449 187960.000000000
  1.250 84.360018201 15300996.000000000 -66.697527398 7463912.000000000 -33.838358975 3272336.000000000 -16.453834163 927180.000000000 61.844282271 815454.000000000 -39.195195616 179908.000000000
  1.350 -781.771790375 14246872.000000000 -494.200967973 6997190.000000000 -509.222650469 3067224.000000000 390.604097719 890198.000000000 67.603205115 788038.000000000 -116.473345896 174820.000000000
  1.450 1249.194116998 13234778.000000000 -380.741361107 6629704.000000000 194.441148877 2923476.000000000 -29.358150832 869378.000000000  2.816967526 775190.000000000 58.793753790 172816.000000000
  1.550 -725.517169153 12294904.000000000 -133.818334753 6414318.000000000 228.446111933 2852132.000000000 -238.201913370 867220.000000000 -118.066256695 776606.000000000 -18.863498192 172846.000000000
  1.650 223.987043357 11497658.000000000 -820.731101867 6359558.000000000 111.723508301 2859270.000000000 48.832482774 874418.000000000 -38.296868697 783624.000000000 -79.313746631 175316.000000000
  1.750 -1088.862549094 11329392.000000000 238.683209994 6501490.000000000 -138.639975099 2934354.000000000 -5.204968943 888602.000000000 38.446407254 796580.000000000 -95.320286224 178440.000000000
  1.850 606.093945380 11850202.000000000 95.082346773 6702412.000000000 335.177657378 3014056.000000000 95.933767548 905220.000000000 68.874396016 803958.000000000  6.608180801 180080.000000000
  1.950 106.373315247 12423772.000000000 -117.023410985 6889620.000000000 82.642800273 3094692.000000000 107.346569142 919262.000000000 117.757746011 820584.000000000 -37.973081128 182614.000000000
  2.050 -982.472776920 12975870.000000000 -449.698982278 7081062.000000000 237.915096889 3169078.000000000  7.017177280 935184.000000000 -2.204315685 830862.000000000  2.872579717 184626.000000000
  2.150 819.845170904 13509532.000000000 392.595178828 7253316.000000000 -202.980353556 3235670.000000000 65.352869025 947086.000000000 140.235409993 841746.000000000 -35.217744609 184870.000000000
  2.250 1364.302559613 14011420.000000000 373.568283094 7422892.000000000 -27.629897297 3302696.000000000 149.835384017 955460.000000000 77.330577920 846808.000000000 60.182280734 187262.000000000
  2.350 -303.384398747 14482990.000000000 38.715198311 7569412.000000000 -135.248134283 3362356.000000000  3.783511343 966886.000000000 128.135341528 855564.000000000 29.229601548 190198.000000000
  2.450 -292.624079675 14934106.000000000 556.917305434 7696648.000000000 214.110006380 3415614.000000000 -111.238359037 972738.000000000 -95.820782554 859328.000000000 -19.243822923 188140.000000000
  2.550 473.486804410 15341980.000000000 209.267220202 7829352.000000000  1.781788936 3460946.000000000 -140.380034527 980708.000000000 33.813711690 864480.000000000  9.994247351 190118.000000000
  2.650 173.369398452 15713506.000000000 -18.702395386 7932690.000000000 -188.581464224 3497770.000000000 -108.693592238 985294.000000000 25.406400778 867566.000000000 -1.427251331 190598.000000000
  2.750 737.112749911 16055944.000000000 -37.423688193 8021908.000000000 92.510014359 3531950.000000000 20.561563231 986256.000000000 35.974915973 863648.000000000 -4.207500128 190080.000000000
  2.850 18.431041773 16358240.000000000 37.804876333 8099982.000000000 -123.062118933 3557190.000000000  0.215284186 990536.000000000 -11.964919474 867380.000000000  7.690067714 190402.000000000
  2.950 1045.616291774 16614938.000000000 121.369592008 8155374.000000000 21.187078625 3578078.000000000 62.494477188 989946.000000000 -35.375171689 864216.000000000 -30.631587536 188446.000000000
  3.050 27.065519721 16841924.000000000 142.204809805 8207746.000000000 185.592413285 3588992.000000000 -79.322822628 988192.000000000 22.861496615 863994.000000000 18.883822583 189464.000000000
  3.150 115.921954308 17042730.000000000 -274.839656011 8234008.000000000 -136.069789134 3603836.000000000 -148.179108870 984852.000000000 -64.351539638 859658.000000000 -10.981222223 187690.000000000
  3.250 83.542010851 17209118.000000000 148.947028080 8263862.000000000 236.206253148 3603994.000000000 15.250662175 983486.000000000 -26.883170560 855152.000000000 -17.772100010 185730.000000000
  3.350 681.990740428 17331070.000000000 301.850489418 8263112.000000000 69.027167305 3601106.000000000 -33.721580807 978172.000000000 65.932051492 848806.000000000 -8.071674293 183944.000000000
  3.450 1012.195434922 17431326.000000000 485.621266037 8267742.000000000 -138.782637370 3597302.000000000 34.744616911 971704.000000000 -70.726939007 841482.000000000  3.070340513 183744.000000000
  3.550 138.912134100 17512552.000000000 85.652470782 8244820.000000000 -126.262029137 3585842.000000000 -64.536444112 962902.000000000 -4.313829088 836482.000000000 20.098544399 180908.000000000
  3.650 723.787121456 17576552.000000000 131.914212834 8226166.000000000 -77.241739888 3570168.000000000  0.420099481 961302.000000000  2.686068480 827142.000000000 10.478790524 179652.000000000
  3.750 270.269856548 17602630.000000000 168.306935963 8205404.000000000 208.889068773 3557938.000000000 -18.117154942 949104.000000000  4.074366775 822202.000000000  7.603588793 178976.000000000
  3.850 695.191546839 17620096.000000000 247.839449308 8169304.000000000 76.619764367 3536498.000000000 -14.737708853 941602.000000000 37.072928134 815536.000000000 16.210590604 175712.000000000
  3.950 568.229725142 17618736.000000000 107.401904516 8143346.000000000 -9.857186684 3520956.000000000 -4.547272831 931612.000000000 24.542973870 807894.000000000 -11.582273125 174318.000000000
  4.050 -3.247713498 17611336.000000000 -92.876156688 8092310.000000000 58.104235963 3500358.000000000 -9.862528157 928514.000000000 -15.351048011 798206.000000000 -7.638507964 172646.000000000
  4.150 49.374269997 17594372.000000000 45.482649577 8059988.000000000 19.417062572 3482316.000000000  3.092609241 918176.000000000 -19.525784278 792224.000000000  0.640424404 171284.000000000
  4.250 183.947431111 17564836.000000000 54.282516461 8027714.000000000 -5.157284653 3461886.000000000 32.973086038 911182.000000000 -0.052417127 785068.000000000  6.230048710 169402.000000000
  4.350 240.285074966 17543180.000000000 103.865763014 7991130.000000000 111.550715471 3445596.000000000 -11.617985920 903764.000000000 -19.062155949 782066.000000000 -7.795564873 168386.000000000
  4.450 241.592078318 17499586.000000000 71.786016210 7960028.000000000 -34.054478057 3429930.000000000 -8.007208392 899562.000000000 -10.996737620 774390.000000000  4.174441914 166960.000000000
  4.550 336.676634363 17490450.000000000 -55.604708995 7931518.000000000 -58.582889067 3407710.000000000 17.788039126 896770.000000000 -31.631212141 772024.000000000 -3.974668445 165818.000000000
  4.650 -174.736087117 17460172.000000000 48.710502407 7898480.000000000 -46.050872258 3400814.000000000 -4.378612960 890592.000000000 -1.713302951 766936.000000000 -5.077125496 163604.000000000
  4.750 16.201040236 17440878.000000000  8.106605881 7885192.000000000  0.430103758 3396762.000000000 10.651909713 888466.000000000  6.117046543 765622.000000000  6.858941707 163904.000000000
  4.850 -132.419063442 17421590.000000000 84.154466150 7867060.000000000 14.200892129 3388096.000000000 13.644528775 886016.000000000 -13.771656708 761492.000000000  5.925167378 162244.000000000
  4.950 -251.670894743 17416146.000000000 -24.594034485 7869222.000000000 -30.948870066 3383106.000000000 -14.404497161 885826.000000000  6.589072999 760906.000000000  0.030829519 163070.000000000
