  2.500 355.598562316 864.000000000 59.482786398 66.000000000  4.056509200 16.000000000 20.419387007  8.000000000  0.000000000  0.000000000  0.000000000  0.000000000
  7.500 -1307.736476092 16096.000000000 299.799493457 1234.000000000 38.258849146 246.000000000 51.804109971 98.000000000 31.701181928 48.000000000  0.015631746  4.000000000
 12.500 -4991.238389084 52426.000000000 419.084979343 4384.000000000 59.940649125 910.000000000 37.310658494 382.000000000 50.476886506 208.000000000  6.803870613 16.000000000
 17.500 -5341.896066706 110002.000000000 398.913963031 9522.000000000 80.102935708 1994.000000000 -37.607089049 866.000000000 93.417536579 468.000000000 -0.781026444 46.000000000
 22.500 -4016.079228646 179942.000000000 427.604891720 16098.000000000 76.500072302 3668.000000000 -119.178198960 1532.000000000 54.942094734 642.000000000 -0.637521713 64.000000000
 27.500 -1279.212783724 263290.000000000 421.245316917 24878.000000000 68.311638503 5752.000000000 -40.752701296 2266.000000000 66.702777751 1060.000000000 -1.283062734 88.000000000
 32.500 612.424280800 357698.000000000 413.845836067 35936.000000000 43.161063204 8312.000000000 -55.602145397 3234.000000000 53.193935228 1640.000000000  0.465728365 130.000000000
 37.500 549.769839244 455764.000000000 465.002670550 48630.000000000 44.108588198 11636.000000000 64.817909060 4246.000000000 77.338155868 2050.000000000  0.528820303 208.000000000
 42.500 658.874399578 557354.000000000 348.288952650 64566.000000000 48.366775806 15280.000000000 79.207298191 5454.000000000 59.694499275 2572.000000000 12.295420020 262.000000000
 47.500 303.736248519 665322.000000000 321.259550117 82554.000000000 116.432481332 20028.000000000  1.783420643 6910.000000000 41.835158453 3460.000000000  8.994211977 338.000000000
 52.500 1446.308094619 770454.000000000 286.450906422 103230.000000000 154.607837160 25228.000000000 95.278595365 8434.000000000 40.499523614 4034.000000000  1.133233935 392.000000000
 57.500 188.113540768 876598.000000000 286.510523946 125838.000000000 33.624579215 31908.000000000 190.166595226 10078.000000000 74.604455706 4886.000000000  3.344359110 416.000000000
 62.500 1375.910006779 982054.000000000 408.497613537 151350.000000000 49.626743405 38764.000000000 147.326249167 11826.000000000 70.783989595 5716.000000000 -1.802980995 486.000000000
 67.500 891.398386038 1084762.000000000 227.332457418 177784.000000000 71.895435405 46934.000000000 68.272546540 13646.000000000 48.385019894 6600.000000000  9.069666795 674.000000000
 72.500 -142.822056971 1183696.000000000 161.717416760 208842.000000000 124.439875348 55886.000000000  0.631339993 15338.000000000 28.917581284 7370.000000000 -5.332556621 664.000000000
 77.500 115.976510820 1287436.000000000 360.198414459 241642.000000000 99.667142026 65676.000000000 -144.625267236 17428.000000000 41.953202097 8496.000000000  6.075532487 792.000000000
 82.500 2539.178649763 1376704.000000000 353.060888775 276780.000000000  0.998843864 77142.000000000 18.747120596 19544.000000000 42.016830358 9460.000000000 -3.507960219 828.000000000
 87.500 1060.942700956 1470430.000000000 459.811553891 316994.000000000  8.368314650 88764.000000000 129.446885923 21386.000000000 61.527107486 10526.000000000  5.429795896 960.000000000
 92.500 839.553665969 1557818.000000000 91.267114676 355384.000000000 114.252264650 100810.000000000 57.966659591 23742.000000000 36.319159479 11542.000000000 10.600609805 1238.000000000
 97.500 -538.850664060 1641944.000000000 259.951727346 394834.000000000 52.060242150 112566.000000000 117.108100970 25422.000000000 -22.527586615 12844.000000000 13.145735356 1196.000000000
102.500 485.840275212 1725402.000000000 522.489521521 433564.000000000 -75.006043089 128106.000000000 106.289063381 28190.000000000  3.448464034 13918.000000000 -42.457055368 1282.000000000
107.500 -169.157820812 1802532.000000000 258.685744038 476384.000000000 171.478179698 141410.000000000 -116.118261303 30590.000000000 35.465616829 15154.000000000  3.356259685 1488.000000000
112.500 -1111.176227096 1886580.000000000 308.421421089 513240.000000000 36.593027576 154128.000000000 -11.051899927 32704.000000000 59.302918777 16590.000000000  5.005069817 1656.000000000
117.500 1480.809377828 1961710.000000000 337.212579675 554888.000000000 -201.186377478 168584.000000000 171.741049324 35134.000000000 47.937109569 17532.000000000 -8.975915621 1742.000000000
122.500 228.384000853 2032046.000000000 -47.443129657 593956.000000000 42.011428233 180994.000000000 96.001636069 37550.000000000 -34.582608919 18824.000000000 -10.850477324 1874.000000000
127.500 1074.292994406 2108026.000000000 131.063659010 630720.000000000 -184.488292754 193510.000000000 -50.915350173 40436.000000000 10.137106258 20304.000000000 21.347798236 2134.000000000
132.500 177.908225888 2182376.000000000 87.018555306 669328.000000000 -102.148654317 206680.000000000 -114.090323904 42664.000000000 33.272228756 21530.000000000 12.433820474 2284.000000000
137.500 684.957216691 2254154.000000000 126.038814272 705358.000000000 13.313596159 220336.000000000 -90.606549010 45586.000000000 17.655339698 23176.000000000 -52.164057338 2270.000000000
142.500 389.102494462 2320270.000000000 177.645004990 743916.000000000 169.592600823 232434.000000000 198.245115496 47584.000000000 -35.699787450 24278.000000000 -21.172209122 2370.000000000
147.500 1565.048344695 2393356.000000000 -163.157745857 777224.000000000 111.934423245 244732.000000000 53.296336415 50658.000000000 33.150886263 25530.000000000 -13.157690512 2562.000000000
152.500 293.084980066 2459484.000000000 -127.874212078 813966.000000000 -16.482332915 255702.000000000 -211.524406556 52944.000000000 -3.641568575 26964.000000000 11.403964519 2594.000000000
157.500 -1221.719931926 2533152.000000000 -447.843853646 848722.000000000 -50.798916709 267488.000000000 58.977196240 55348.000000000 -8.026746097 28630.000000000  1.274525347 2820.000000000
162.500 -257.701860240 2602740.000000000 39.673143979 883560.000000000 233.419673881 279932.000000000 -156.978215801 58244.000000000 -14.062691702 29904.000000000 -2.240851008 3064.000000000
167.500 -1018.056505364 2672794.000000000 -68.000079846 915688.000000000 285.206512496 289800.000000000 -291.196152828 61020.000000000 51.853956289 31394.000000000 -6.501887087 3098.000000000
172.500 -216.843869270 2740036.000000000 -303.330126270 948012.000000000 -115.592524924 300588.000000000 -20.015043187 62600.000000000 -1.573439888 32676.000000000  5.619752988 3452.000000000
177.500 1179.501008293 2811982.000000000 -131.461810152 981218.000000000 96.471419935 311252.000000000 -43.229777312 65564.000000000 47.307484021 34422.000000000 -3.352511561 3530.000000000
182.500 -712.074968674 2884676.000000000 102.363456991 1014500.000000000 -178.356982466 321754.000000000 -265.548010923 68278.000000000 94.876600634 35526.000000000 10.692514638 3644.000000000
187.500 -611.712848354 2956296.000000000 -311.466674865 1045310.000000000 -78.004867133 330780.000000000 101.952248947 71558.000000000 53.969954854 36784.000000000 10.596827259 3760.000000000
192.500 1166.986819276 3038158.000000000 -624.521873261 1076700.000000000 88.660890350 340826.000000000 459.310575622 73920.000000000 66.793805527 38752.000000000 -25.030073196 3880.000000000
197.500 1967.871848436 3116808.000000000 -14.308892201 1111926.000000000 126.412348997 349848.000000000 20.797561183 76300.000000000 89.128537537 39170.000000000  7.527365791 4240.000000000
202.500 35.300687538 3205052.000000000 257.803160098 1141430.000000000 163.143953631 359876.000000000 172.391691820 79996.000000000 21.040534174 41176.000000000 44.473849036 4416.000000000
207.500 -1284.050467565 3304488.000000000 -600.318618777 1175834.000000000 -213.298089718 367464.000000000 104.102266833 81584.000000000 106.530886771 41846.000000000 13.795823455 4604.000000000
212.500 417.905521220 3404064.000000000 -532.596558442 1215380.000000000 -85.115087061 377686.000000000 119.601781463 85358.000000000 -3.689200672 43978.000000000 -8.025551020 4566.000000000
217.500 165.717132774 3513370.000000000 -76.243431628 1249024.000000000 -11.672245378 385884.000000000 138.583329228 87056.000000000 -95.801232938 45248.000000000  3.394265157 4764.000000000
222.500 -590.174031403 3609560.000000000 -10.369433083 1282920.000000000 -65.948375199 395032.000000000 -75.847049879 90210.000000000 -18.642923455 46504.000000000 23.310744875 4820.000000000
227.500 -781.889100321 3708468.000000000 -628.255181476 1320018.000000000 -275.502814467 403262.000000000 -106.423995668 93098.000000000 89.026250180 47854.000000000 -7.708559620 5106.000000000
232.500 -1040.485994580 3800726.000000000 -161.469933518 1352390.000000000 -134.495879218 411296.000000000 -12.619313471 96078.000000000  8.260868839 49092.000000000 -10.930056992 5356.000000000
237.500 687.133183573 3886168.000000000 -111.686781697 1387912.000000000 162.129972982 421446.000000000 15.236536768 99130.000000000 25.690423952 51050.000000000 -12.406316520 5494.000000000
242.500 664.279397537 3967900.000000000 -95.796847437 1416652.000000000 -117.355317805 430910.000000000 207.104988279 101732.000000000 -30.146158323 52234.000000000 -0.755604963 5554.000000000
247.500 1379.291117330 4043038.000000000 -326.468006156 1451990.000000000 191.216070117 440036.000000000 -63.940797439 103674.000000000 -6.873310968 53532.000000000 21.877500253 5652.000000000
252.500 1731.852028142 4113192.000000000 -685.420629234 1481816.000000000 -48.506501357 449336.000000000 -88.249311895 107456.000000000 -101.818586331 55476.000000000 11.800949058 5970.000000000
257.500 -1230.008551653 4171976.000000000 -677.631130741 1507060.000000000 112.596818827 460458.000000000 65.664347411 109090.000000000 -72.287423596 56746.000000000 -14.455584839 6292.000000000
262.500 1509.679273776 4241466.000000000 142.581036378 1533704.000000000 -252.246158204 469288.000000000 43.793910097 112274.000000000 -51.284990885 58072.000000000  3.377484485 6414.000000000
267.500 -97.635896764 4292228.000000000 -1179.308362799 1557286.000000000 -117.199937163 479944.000000000 -51.484679795 115258.000000000 69.823063000 58704.000000000  3.820663987 6522.000000000
272.500 -525.217433785 4327512.000000000 487.961714507 1582980.000000000 -6.215529549 488498.000000000 66.637108832 118146.000000000 63.233426163 60100.000000000 -26.767372606 6640.000000000
277.500 505.678984442 4374038.000000000 -718.339170840 1603428.000000000 230.295806674 496810.000000000 -207.415946844 120268.000000000 75.144542042 61942.000000000  4.521812583 6774.000000000
282.500 587.127362167 4407380.000000000 -187.607794363 1629148.000000000 42.030581312 507888.000000000 -100.887274985 122354.000000000 19.817013159 63486.000000000 14.454575456 7160.000000000
287.500 772.274416029 4437102.000000000 -399.418986369 1646298.000000000 174.106379777 516238.000000000 -76.959889804 125620.000000000 -40.661857756 65024.000000000 -15.746941299 7030.000000000
292.500 -391.663366744 4459306.000000000 -355.990650028 1666470.000000000 54.476094295 523786.000000000 -133.700489153 127972.000000000 -93.471435083 66336.000000000 -1.675802312 7354.000000000
297.500 1412.759134788 4480426.000000000 -265.623304785 1679170.000000000 11.465350790 533926.000000000 -1.678603752 129758.000000000 23.931208890 67342.000000000 15.043500993 7294.000000000
302.500 1404.348997036 4487886.000000000 344.458349111 1695002.000000000 -193.061423387 539262.000000000 -227.881382678 132156.000000000 66.352514950 69976.000000000 -4.939962193 7456.000000000
307.500 -31.913811874 4499414.000000000 -595.461578858 1709596.000000000 -29.918089492 546650.000000000 -149.631831282 135088.000000000 -16.068023416 71294.000000000 -11.470656789 7766.000000000
312.500 -293.638917586 4502972.000000000 409.867049791 1722268.000000000 147.496324592 554886.000000000 -32.011172830 136488.000000000 -66.469340414 72334.000000000  4.257173364 8114.000000000
317.500 -356.023819397 4505076.000000000 106.706106304 1733246.000000000 -150.262253759 561532.000000000 103.077215863 139622.000000000 25.296714913 73184.000000000 -6.315049417 8102.000000000
322.500 -108.587498057 4499300.000000000 -426.672150671 1749072.000000000 245.330964655 567328.000000000 17.460822076 141218.000000000 -16.124421976 75224.000000000 -31.323851281 8242.000000000
327.500 -462.585669158 4492342.000000000 -466.592324904 1753990.000000000 85.022935049 572534.000000000 212.685432691 143146.000000000 90.098649178 76688.000000000 -4.713482019 8544.000000000
332.500 756.443161135 4478396.000000000 -277.988794616 1762970.000000000 -52.062430562 581238.000000000 -159.610868466 145084.000000000 -186.379956096 77756.000000000 -84.265279012 8786.000000000
337.500 150.663362181 4463318.000000000 -93.520129473 1764338.000000000 -136.488532039 585822.000000000 104.266537202 146696.000000000 50.458874716 79934.000000000 -47.911965897 8978.000000000
342.500 607.934144136 4447264.000000000 -171.218556957 1771250.000000000 80.756169638 590360.000000000 30.136266762 148980.000000000 -74.639544142 80768.000000000 -49.099103318 8904.000000000
347.500 -711.790678113 4423132.000000000 -258.684124356 1777582.000000000 161.184760332 594784.000000000 39.175075494 149440.000000000 -115.331060706 82692.000000000  9.888961427 9214.000000000
352.500 965.161706104 4401356.000000000 -182.007840035 1779626.000000000 88.671995453 598388.000000000 -386.507934211 152118.000000000 60.164681431 83336.000000000 -19.210530996 9374.000000000
357.500 937.213510000 4377602.000000000 207.711574622 1780958.000000000 149.477987195 601656.000000000 -141.635401269 154116.000000000 -75.589980241 84856.000000000 -23.017262840 9400.000000000
