  2.50   0.4328917   1.0342106   0.8193270   2.5200553   2.7199110   5.0837341
  7.50  -0.0850510   0.2521302   0.1970391   0.5721016   0.6504594   0.6440753
 12.50  -0.1173604   0.1001221   0.0709305   0.0988250   0.3502012   0.3007519
 17.50  -0.0794814   0.0516126   0.0408867  -0.0590771   0.1970034  -0.0338718
 22.50  -0.0460099   0.0298111   0.0227169  -0.1049268   0.1198319  -0.0831697
 27.50  -0.0235140   0.0188230   0.0145614  -0.0928834   0.0786741  -0.0802548
 32.50  -0.0113565   0.0139714   0.0108575  -0.0701581   0.0583533  -0.0825909
 37.50  -0.0047182   0.0090581   0.0077709  -0.0453765   0.0381349  -0.0219199
 42.50  -0.0019885   0.0064630   0.0051924  -0.0295044   0.0302610  -0.0099785
 47.50   0.0006425   0.0050800   0.0039138  -0.0071674   0.0222477   0.0090932
 52.50   0.0010798   0.0041667   0.0032388  -0.0018837   0.0192143   0.0400068
 57.50   0.0010159   0.0035542   0.0027704   0.0089946   0.0136827   0.0124614
 62.50   0.0007139   0.0024007   0.0020335   0.0042708   0.0118556   0.0123486
 67.50   0.0007243   0.0022011   0.0017520   0.0021417   0.0103573   0.0073266
 72.50   0.0005539   0.0016212   0.0013416   0.0076651   0.0086308   0.0047623
 77.50   0.0006655   0.0014520   0.0012510   0.0067072   0.0055993   0.0071018
 82.50   0.0007640   0.0012578   0.0013348   0.0018469   0.0054791   0.0035024
 87.50   0.0005991   0.0010174   0.0007894   0.0041993   0.0040222   0.0096663
 92.50   0.0006917   0.0008536   0.0007868   0.0046721   0.0031352   0.0056999
 97.50   0.0003948   0.0008174   0.0007549   0.0045047   0.0018742   0.0050729
102.50   0.0005557   0.0005916   0.0008355   0.0022275   0.0033757   0.0065329
107.50   0.0003254   0.0005006   0.0004635   0.0008376   0.0022034   0.0063191
112.50  -0.0000094   0.0006398   0.0006983   0.0051604   0.0019207   0.0033599
117.50   0.0001277   0.0003573   0.0004002   0.0017375   0.0020665   0.0027622
122.50   0.0004449   0.0002109   0.0001286   0.0008917   0.0023987   0.0008169
127.50   0.0003922   0.0002900   0.0004123   0.0019250   0.0011901  -0.0009823
132.50   0.0003345   0.0002958   0.0000629   0.0036063   0.0010849   0.0021446
137.50   0.0004045   0.0000434   0.0001068   0.0008441   0.0003535  -0.0027110
142.50   0.0003219   0.0000557   0.0003475   0.0025507   0.0005616   0.0013333
147.50   0.0000472   0.0002386   0.0002164   0.0025099   0.0017959   0.0046195
152.50   0.0003135   0.0001759   0.0002812   0.0014404   0.0003437   0.0013189
157.50   0.0002166  -0.0000195   0.0000780   0.0009210   0.0008617   0.0044807
162.50   0.0001425   0.0002918   0.0001603  -0.0003069   0.0005364  -0.0004045
167.50   0.0001093   0.0000043   0.0001886   0.0008567   0.0011139   0.0002606
172.50   0.0002838   0.0000233   0.0001841   0.0000581  -0.0000210   0.0030057
177.50   0.0002080   0.0000918  -0.0000373   0.0005061   0.0003457   0.0013743
182.50   0.0003356   0.0000732   0.0000672   0.0000074   0.0004219   0.0028869
