  5.000 -11593.978178009 49072768.000000000 5145.323347231 23769194.000000000 1163.245261553 10386140.000000000 1037.715609520 2877080.000000000 856.821208619 2512290.000000000 189.370475777 551626.000000000
 15.000 2765.165937076 49080094.000000000 1134.928120473 23771980.000000000 -196.518704409 10397938.000000000 -224.297715045 2877474.000000000 243.234312679 2513450.000000000 -127.142402787 549258.000000000
 25.000 2667.305540098 49069508.000000000 -70.085148736 23761348.000000000 183.809850867 10391964.000000000 1162.421194857 2878312.000000000 -259.205496738 2519462.000000000 91.818552062 549252.000000000
 35.000 2892.145630325 49066012.000000000 -1066.798813930 23759418.000000000 -122.179944009 10390650.000000000 297.435197268 2879810.000000000 -449.646099128 2518236.000000000 -112.596528989 550818.000000000
 45.000 -4134.710447622 49082604.000000000 -224.264111053 23760692.000000000 311.622884081 10401428.000000000 550.971228503 2876072.000000000 154.654819718 2519638.000000000 228.867004874 548854.000000000
 55.000 -908.166209916 49067972.000000000 -2237.388825723 23756602.000000000 -457.040796023 10391276.000000000 -602.356841483 2876864.000000000 -361.909681993 2520864.000000000 54.085251729 551526.000000000
 65.000 2914.105586721 49077834.000000000 -132.905752558 23778246.000000000 167.657627526 10394474.000000000 -462.421314559 2877914.000000000 -599.260355982 2515178.000000000  7.291260876 548898.000000000
 75.000 -2445.873317112 49072322.000000000 55.842612613 23765478.000000000 91.512755041 10391234.000000000 -326.860446595 2880996.000000000 -282.844609883 2515582.000000000 -3.100728839 549310.000000000
 85.000 690.683695419 49076390.000000000 -1622.869339795 23755196.000000000 121.815798005 10395878.000000000 -22.399623783 2875648.000000000 -99.749050267 2519750.000000000 -83.190624336 553954.000000000
 95.000 -691.447513206 49070968.000000000 464.132020023 23768766.000000000 90.358904494 10388222.000000000 -158.104884532 2878912.000000000 -236.712558395 2513050.000000000 -106.569278201 551006.000000000
105.000 1360.629285696 49076962.000000000 1333.782243603 23767268.000000000 110.302213836 10397492.000000000 53.646854709 2875598.000000000 -105.500283469 2513466.000000000 -62.834467124 550154.000000000
115.000 -1763.288922827 49082588.000000000 -504.080247093 23772792.000000000 239.935599238 10391842.000000000 147.738345688 2877082.000000000 219.422109595 2516672.000000000 -72.890944838 550972.000000000
125.000 2470.924858944 49065644.000000000 141.557944101 23770366.000000000 -32.033808561 10386784.000000000 265.093159438 2877398.000000000 -117.580816694 2514738.000000000 -13.858279463 548920.000000000
135.000 -2178.263119631 49056680.000000000 1394.583646422 23764174.000000000 -80.801205294 10395432.000000000 385.866971433 2877132.000000000 -2.370004292 2522464.000000000 111.556399513 551826.000000000
145.000 1222.127639616 49074766.000000000 -588.147512690 23782224.000000000 291.699666890 10390774.000000000 252.361787481 2876254.000000000 -299.134222925 2520180.000000000 168.875271276 550448.000000000
155.000 1246.482566450 49071752.000000000 -1112.769609058 23767054.000000000 -10.468946316 10395608.000000000 205.040049815 2877200.000000000 -218.083832528 2516024.000000000 10.045473845 551158.000000000
165.000 307.216374941 49075990.000000000 680.188880298 23765874.000000000 332.345736069 10397816.000000000 498.939076101 2883108.000000000 160.124820397 2517436.000000000 -60.030077022 551442.000000000
175.000 1483.226536834 49071194.000000000 -61.353051231 23768190.000000000 -525.302067647 10399638.000000000 310.992312626 2877408.000000000 69.689338238 2517288.000000000 -98.294058993 552048.000000000
