  5.00  -0.0005548   0.0004129   0.0002911   0.0000308   0.0003880   0.0001426
 15.00  -0.0000913   0.0000361   0.0000287   0.0000603   0.0000256   0.0000410
 25.00   0.0000660  -0.0000392   0.0000153  -0.0000392  -0.0000423   0.0000070
 35.00   0.0000298  -0.0000436  -0.0000141  -0.0000140  -0.0000178   0.0000270
 45.00   0.0000468  -0.0000286  -0.0000164  -0.0000497  -0.0000662  -0.0001031
 55.00   0.0000356  -0.0000354  -0.0000189   0.0000340   0.0000015   0.0000751
 65.00   0.0000165  -0.0000153  -0.0000358  -0.0001738  -0.0000303   0.0000667
 75.00  -0.0000194  -0.0000352   0.0000013  -0.0001035  -0.0000871  -0.0000246
 85.00  -0.0000094  -0.0000194  -0.0000290  -0.0000152  -0.0000187  -0.0000001
 95.00  -0.0000130  -0.0000233  -0.0000030   0.0000526  -0.0000360  -0.0000391
105.00   0.0000000  -0.0000031  -0.0000095   0.0000186  -0.0000081   0.0001105
115.00  -0.0000079  -0.0000151  -0.0000017  -0.0000205   0.0000074   0.0000035
125.00  -0.0000085   0.0000190  -0.0000078  -0.0000258  -0.0000275  -0.0000114
135.00  -0.0000018  -0.0000136  -0.0000104   0.0000109   0.0000396  -0.0000988
145.00   0.0000132  -0.0000058   0.0000115   0.0000274  -0.0000165   0.0000218
155.00  -0.0000159  -0.0000007  -0.0000050  -0.0000163  -0.0000151  -0.0000541
165.00   0.0000090   0.0000013  -0.0000017  -0.0000310  -0.0000144   0.0000033
175.00  -0.0000061   0.0000104   0.0000060  -0.0000117  -0.0000121  -0.0000395
