#   dely     C(y)    Ny
 0.0500  0.000113288      2839861
 0.1500 -0.000264967      2752967
 0.2500 -0.000286002      2591721
 0.3500  0.000452673      2391911
 0.4500 -0.000520308      2164605
 0.5500  0.000675010      1930449
 0.6500  0.000459649      1693094
 0.7500  0.000000906      1455321
 0.8500  0.000054122      1217896
 0.9500  0.000443502       985683
 1.0500  0.000013784       760714
 1.1500 -0.000230629       549211
 1.2500 -0.000058746       361183
 1.3500 -0.000201270       210269
 1.4500  0.000598442       100050
 1.5500 -0.000340305        33198
 1.6500 -0.001131444         5024
 1.7500  0.005737336           78
 1.8500         -nan            0
 1.9500         -nan            0
