#   delphi     C(delphi)    Nphi
 5.0000  0.000188127      1224148
15.0000  0.000454540      1223895
25.0000 -0.000279644      1223938
35.0000 -0.000406659      1224675
45.0000  0.000080665      1221658
55.0000 -0.000696617      1223891
65.0000 -0.000341796      1222575
75.0000  0.000115280      1225000
85.0000  0.000305760      1223935
95.0000 -0.000714488      1222220
105.0000 -0.000234724      1224846
115.0000  0.000095505      1221988
125.0000  0.000122722      1224281
135.0000 -0.000008714      1224329
145.0000 -0.000470257      1224662
155.0000 -0.000205124      1224118
165.0000  0.000088709      1224431
175.0000  0.000198483      1222508
