#   delphi     C(delphi)    Nphi
 5.0000 -0.001323781      1224254
15.0000 -0.000688010      1224608
25.0000 -0.000909907      1224374
35.0000 -0.000659887      1225409
45.0000 -0.000190883      1223295
55.0000  0.000531449      1222736
65.0000  0.000111403      1224197
75.0000  0.000499025      1223196
85.0000 -0.000099357      1222917
95.0000 -0.000167297      1223477
105.0000 -0.000486503      1222608
115.0000  0.000013729      1223239
125.0000  0.000304073      1222624
135.0000 -0.000216337      1223234
145.0000 -0.000460774      1226112
155.0000  0.000140389      1222950
165.0000 -0.000010080      1224656
175.0000 -0.000503886      1223060
