#   delphi     C(delphi)    Nphi
 5.0000  0.000099832      1222415
15.0000  0.000018449      1221836
25.0000  0.000162951      1223405
35.0000 -0.000373645      1223515
45.0000 -0.000566920      1222163
55.0000 -0.000657752      1222841
65.0000  0.000466774      1223772
75.0000  0.000202129      1223452
85.0000  0.000132535      1223422
95.0000 -0.000122648      1223828
105.0000  0.000331937      1224242
115.0000  0.000031650      1225447
125.0000  0.000072568      1223623
135.0000  0.000358125      1222730
145.0000 -0.000047049      1223831
155.0000  0.000284571      1224362
165.0000 -0.000189690      1225084
175.0000  0.000261425      1223254
