#   delphi     C(delphi)    Nphi
 5.0000  0.000056561      1224035
15.0000  0.000254932      1224133
25.0000 -0.000564580      1221498
35.0000  0.000575134      1225166
45.0000 -0.000677427      1224741
55.0000 -0.000007956      1224840
65.0000  0.000308184      1223224
75.0000  0.000090608      1222770
85.0000 -0.000116060      1223417
95.0000  0.000151953      1223919
105.0000 -0.000085173      1222496
115.0000 -0.000210531      1223519
125.0000  0.000348802      1222371
135.0000 -0.000000363      1224184
145.0000 -0.000285447      1223590
155.0000 -0.000112963      1224287
165.0000 -0.000175166      1223958
175.0000 -0.000228835      1223955
