   1.25   0.04978249  6048.00000000    0.00756112    0.01430579  5930.00000000    0.00659352    0.01540145  5934.00000000    0.00642861   -0.34391867 118.00000000   0.11692399
   3.75   0.07006037  5805.00000000    0.00625421    0.04627936  5832.00000000    0.00658621    0.05171824  5736.00000000    0.00615166   -0.25413306 837.00000000   0.02213382
   6.25   0.08677314  5755.00000000    0.00484256    0.07917866  5776.00000000    0.00660609    0.08169487  5880.00000000    0.00736928   -0.09129421 2261.00000000   0.00852711
   8.75   0.09089685  5730.00000000    0.00995512    0.10920671  5751.00000000    0.00637993    0.11581688  6031.00000000    0.00594401    0.02819849 4393.00000000   0.00495434
  11.25   0.09739545  5714.00000000    0.00761937    0.11680811  5854.00000000    0.00611292    0.11964862  5662.00000000    0.00679381    0.09776073 7158.00000000   0.00522740
  13.75   0.09698676  5885.00000000    0.00619316    0.12622972  5794.00000000    0.00754346    0.10729399  5694.00000000    0.01021886    0.11795580 10581.00000000   0.00522571
  16.25   0.09967886  5664.00000000    0.00808894    0.10864085  5809.00000000    0.00821549    0.11895836  5768.00000000    0.00659772    0.11467475 14703.00000000   0.00502441
  18.75   0.07154444  5574.00000000    0.00949605    0.12012167  5855.00000000    0.00965883    0.07875455  5756.00000000    0.00954967    0.09085980 19356.00000000   0.00468112
  21.25   0.06200537  5579.00000000    0.00759845    0.07341140  5930.00000000    0.00957533    0.08787956  5683.00000000    0.01138059    0.07239864 25037.00000000   0.00458259
  23.75   0.02812147  5636.00000000    0.00937373    0.06769040  5816.00000000    0.00995453    0.07828869  5624.00000000    0.00903781    0.05859392 31119.00000000   0.00421122
  26.25   0.03098623  5527.00000000    0.01161353    0.03159593  5816.00000000    0.01151351    0.05868707  5551.00000000    0.01085415    0.03790088 37464.00000000   0.00353519
  28.75   0.01703046  5516.00000000    0.01052491    0.04635841  5763.00000000    0.01353542    0.05219625  5454.00000000    0.00846522    0.02918902 44754.00000000   0.00311094
  31.25   0.02981225  5410.00000000    0.01123372    0.01839551  5850.00000000    0.01060147    0.00977187  5379.00000000    0.01033860    0.01497081 52283.00000000   0.00300455
  33.75   0.00885522  5351.00000000    0.00909448    0.02435034  5809.00000000    0.00902129    0.01248986  5434.00000000    0.01293303    0.00871119 60220.00000000   0.00286700
  36.25  -0.00588528  5202.00000000    0.01035501   -0.00297208  5927.00000000    0.01197585    0.01207794  5481.00000000    0.01026936   -0.00445348 69801.00000000   0.00233720
  38.75  -0.02359052  5283.00000000    0.01198447   -0.00476344  5921.00000000    0.01073306    0.01606208  5375.00000000    0.01094639    0.00014118 78783.00000000   0.00300731
  41.25  -0.01866419  5270.00000000    0.01263097   -0.00409999  5869.00000000    0.01018502    0.01144700  5314.00000000    0.00981219   -0.00940389 89010.00000000   0.00255963
  43.75  -0.00817116  5249.00000000    0.01161423   -0.00278488  5814.00000000    0.00874751   -0.00897094  5319.00000000    0.01305995   -0.00989144 99566.00000000   0.00261886
  46.25  -0.02424298  5174.00000000    0.01089652   -0.01360353  5821.00000000    0.00943191    0.00466096  5306.00000000    0.00903083   -0.00315189 109933.00000000   0.00165968
  48.75  -0.00601315  5008.00000000    0.01172868   -0.01616058  5833.00000000    0.00956351    0.01183915  5124.00000000    0.01317128   -0.00329905 121129.00000000   0.00253583
  51.25  -0.00313054  4994.00000000    0.01171759    0.01998829  5840.00000000    0.01101480   -0.01447596  5166.00000000    0.00843778   -0.00393649 132812.00000000   0.00212398
  53.75  -0.00832618  4886.00000000    0.01203014    0.00002716  5850.00000000    0.01082961    0.00857746  5109.00000000    0.00912463   -0.00158500 145736.00000000   0.00216106
  56.25  -0.01872726  4837.00000000    0.00957966   -0.00512617  5929.00000000    0.00844384    0.00211881  5105.00000000    0.01237463   -0.00601776 158970.00000000   0.00175497
  58.75  -0.02786587  4878.00000000    0.01019456    0.00285138  5971.00000000    0.01032581    0.00004251  4991.00000000    0.01235716   -0.00198650 170906.00000000   0.00197531
  61.25  -0.00161085  4671.00000000    0.01139367    0.01466443  5957.00000000    0.01181336   -0.01103761  5087.00000000    0.00934937   -0.00305082 183982.00000000   0.00224975
  63.75  -0.01679708  4684.00000000    0.01220572    0.00063954  5912.00000000    0.01277117   -0.00055398  4950.00000000    0.01297815   -0.00426410 197682.00000000   0.00173631
  66.25   0.00388929  4612.00000000    0.01096202   -0.00500295  5862.00000000    0.01197152    0.01012929  4900.00000000    0.01342770   -0.00084778 212369.00000000   0.00194239
  68.75   0.00593834  4627.00000000    0.00972982   -0.00235023  5897.00000000    0.01287152    0.01747439  4918.00000000    0.01286607   -0.00302301 226910.00000000   0.00200833
  71.25  -0.02042934  4575.00000000    0.01206484   -0.00131499  5902.00000000    0.00985129    0.00202538  4793.00000000    0.01187327   -0.00359990 240850.00000000   0.00140663
