#   dely     C(y)    Ny
 0.0500 -0.000075767      2844618
 0.1500 -0.000629570      2747886
 0.2500 -0.000117429      2591224
 0.3500 -0.000009402      2391587
 0.4500  0.000491848      2166158
 0.5500  0.000431631      1928576
 0.6500  0.000100782      1688307
 0.7500 -0.000399924      1450184
 0.8500  0.000027160      1217552
 0.9500  0.000070199       983642
 1.0500 -0.000452152       759050
 1.1500  0.000170339       548371
 1.2500 -0.000326416       360758
 1.3500  0.000046920       209412
 1.4500  0.000913834        99817
 1.5500  0.001230051        33297
 1.6500 -0.001913892         4956
 1.7500 -0.005045678           81
 1.8500         -nan            0
 1.9500         -nan            0
