#   delphi     C(delphi)    Nphi
 5.0000 -0.000205830      1224129
15.0000  0.000406663      1223217
25.0000 -0.000493354      1221800
35.0000 -0.000078896      1221965
45.0000 -0.000192652      1221853
55.0000 -0.000314280      1224867
65.0000  0.000396058      1224547
75.0000  0.000069148      1224302
85.0000  0.000429192      1223543
95.0000  0.000195779      1223237
105.0000 -0.000458956      1224274
115.0000  0.000101987      1222526
125.0000 -0.000016641      1225619
135.0000  0.000327286      1223393
145.0000 -0.000014267      1224624
155.0000  0.000333971      1224654
165.0000 -0.000236009      1224235
175.0000 -0.000341065      1226877
