#   delphi     C(delphi)    Nphi
 5.0000 -0.000454140      1222948
15.0000 -0.000420036      1225313
25.0000  0.000304407      1222935
35.0000  0.000432004      1221356
45.0000  0.000354754      1224069
55.0000 -0.000005789      1224797
65.0000 -0.000535255      1223291
75.0000 -0.000131768      1223746
85.0000 -0.000365488      1224563
95.0000 -0.000058339      1224209
105.0000 -0.000043217      1224453
115.0000  0.000147031      1223764
125.0000  0.000269447      1223584
135.0000 -0.000299274      1222736
145.0000  0.000130030      1224030
155.0000 -0.000444236      1223546
165.0000 -0.000069883      1223329
175.0000 -0.000021871      1222383
