#   delphi     C(delphi)    Nphi
 5.0000  0.000462645      1223847
15.0000 -0.000420884      1224437
25.0000 -0.000087667      1224213
35.0000 -0.000172576      1224037
45.0000  0.000533525      1223735
55.0000 -0.000484123      1224147
65.0000  0.000249568      1223965
75.0000 -0.000627002      1220935
85.0000 -0.000163148      1223464
95.0000  0.000273272      1223679
105.0000  0.000122063      1224858
115.0000 -0.000279152      1223634
125.0000  0.000359398      1223801
135.0000 -0.000193702      1223055
145.0000  0.000039296      1224449
155.0000  0.000114290      1222892
165.0000  0.000099840      1223855
175.0000 -0.000368184      1222721
