#   dely     C(y)    Ny
 0.0500 -0.000023442      2840419
 0.1500 -0.000443905      2751534
 0.2500 -0.000297495      2594750
 0.3500  0.000217104      2389229
 0.4500  0.000220555      2164128
 0.5500 -0.000263198      1932014
 0.6500 -0.000210977      1691850
 0.7500  0.000813263      1453943
 0.8500  0.000507434      1216022
 0.9500  0.000411915       983525
 1.0500 -0.000045863       759091
 1.1500  0.000330357       548041
 1.2500 -0.000088965       360639
 1.3500  0.000371629       209604
 1.4500  0.000187533        99299
 1.5500  0.000567583        33099
 1.6500 -0.001201882         5100
 1.7500  0.002975245           92
 1.8500         -nan            0
 1.9500         -nan            0
