#   q     Cout       Nout      Cside       Nside       Clong        Nlong
 88.750  0.000000000  1.000000000  0.029753600  1.000000000  0.000000000  1.000000000
 91.250  0.442908489  1.000000000 -0.288745759  6.000000000 -0.092791875  2.000000000
 93.750  0.903790454  1.000000000  0.399888736  1.000000000  0.233506786  5.000000000
 96.250  0.002256892  2.000000000 -0.032729118  7.000000000  0.697359374  1.000000000
 98.750  0.500677155  2.000000000  0.019139700  2.000000000 -0.366354116  2.000000000
101.250 -0.266109322  1.000000000          nan  0.000000000          nan  0.000000000
103.750  0.026975312  2.000000000  0.101612398  6.000000000  0.000000000  1.000000000
106.250          nan  0.000000000 -0.174835785  4.000000000  0.186390512  3.000000000
108.750 -0.936465398  1.000000000  0.272118698  3.000000000  0.860152981  3.000000000
111.250          nan  0.000000000  0.000000000  1.000000000          nan  0.000000000
113.750 -0.050859188  1.000000000 -0.019084267  4.000000000          nan  0.000000000
116.250  0.001125741  2.000000000 -0.049136858  1.000000000  0.608835731  1.000000000
118.750 -0.233006903  1.000000000  0.085182300  3.000000000          nan  0.000000000
121.250          nan  0.000000000  0.991715692  1.000000000  0.789680637  1.000000000
123.750 -0.493588420  2.000000000 -0.050305568  5.000000000  0.026658512  3.000000000
126.250          nan  0.000000000 -0.359099204  3.000000000 -0.137907661  1.000000000
128.750  0.647709900  1.000000000  0.113444801  5.000000000 -0.232016896  4.000000000
131.250  0.515929434  1.000000000 -0.390047764  3.000000000  0.504435359  1.000000000
133.750 -0.049079709  2.000000000  0.632749367  2.000000000  0.099961777  2.000000000
136.250  0.708192059  1.000000000 -0.058713791  5.000000000  0.791713542  1.000000000
138.750          nan  0.000000000  0.097061021  4.000000000 -0.829388097  1.000000000
141.250 -0.163799098  2.000000000  0.586527705  2.000000000  0.942187367  1.000000000
143.750 -0.921604739  1.000000000  0.000000000  1.000000000  0.166183100  1.000000000
146.250          nan  0.000000000 -0.162414626  4.000000000  0.993004630  1.000000000
148.750  0.000000000  2.000000000  0.247545725  2.000000000          nan  0.000000000
151.250          nan  0.000000000 -0.174707109  5.000000000  0.479641903  1.000000000
153.750          nan  0.000000000  0.266748874  3.000000000 -0.091313160  2.000000000
156.250 -0.514027470  1.000000000 -0.383310031  2.000000000          nan  0.000000000
158.750          nan  0.000000000  0.188349595  3.000000000          nan  0.000000000
161.250          nan  0.000000000 -0.031311549  3.000000000  0.525836512  3.000000000
163.750 -0.242547250  1.000000000  0.654088782  3.000000000 -0.200880901  4.000000000
166.250          nan  0.000000000  0.218145449  5.000000000          nan  0.000000000
168.750          nan  0.000000000  0.042197100  3.000000000 -0.284704081  1.000000000
171.250          nan  0.000000000  0.431967139  2.000000000  0.003830665  1.000000000
173.750          nan  0.000000000  0.134463226  4.000000000          nan  0.000000000
176.250 -0.396322852  1.000000000  0.177746887  2.000000000 -0.520721043  1.000000000
178.750          nan  0.000000000  0.249963561  3.000000000  0.308262251  1.000000000
181.250          nan  0.000000000 -0.144512696  2.000000000 -0.284233527  2.000000000
183.750          nan  0.000000000 -0.020035297  2.000000000  0.312772122  2.000000000
186.250  0.868777815  1.000000000  0.019854507  2.000000000 -0.124756975  1.000000000
188.750          nan  0.000000000 -0.110837166  1.000000000 -0.564787553  1.000000000
191.250  0.422026441  2.000000000  0.329210281  3.000000000 -0.118821250  3.000000000
193.750          nan  0.000000000 -0.024772675  3.000000000 -0.121337984  1.000000000
196.250          nan  0.000000000  0.011275141  5.000000000  0.001516933  2.000000000
198.750 -0.872966253  1.000000000  0.090722310  4.000000000 -0.114603744  1.000000000
201.250          nan  0.000000000  0.100411652  5.000000000  0.278273575  3.000000000
203.750          nan  0.000000000 -0.327757083  2.000000000  0.000000000  1.000000000
206.250          nan  0.000000000  0.116962844  2.000000000 -0.008571081  2.000000000
208.750          nan  0.000000000 -0.379063562  5.000000000          nan  0.000000000
211.250          nan  0.000000000 -0.059270460  4.000000000 -0.878691529  1.000000000
213.750 -0.690920963  1.000000000  0.405927025  2.000000000  0.125805160  1.000000000
216.250          nan  0.000000000 -0.197239552  5.000000000  0.242442646  1.000000000
218.750          nan  0.000000000 -0.074953866  2.000000000  0.000000000  1.000000000
221.250          nan  0.000000000  0.314342448  2.000000000  0.113369383  3.000000000
223.750  0.605236013  1.000000000 -0.010766876  5.000000000  0.038950519  2.000000000
226.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
228.750          nan  0.000000000  0.000000000  1.000000000  0.000000000  1.000000000
231.250          nan  0.000000000          nan  0.000000000 -0.449115968  2.000000000
233.750          nan  0.000000000  0.076199841  3.000000000          nan  0.000000000
236.250          nan  0.000000000 -0.208552401  3.000000000  0.000000000  1.000000000
238.750  0.000000000  1.000000000  0.023175331  1.000000000          nan  0.000000000
241.250          nan  0.000000000 -0.036822496  3.000000000  0.334356840  2.000000000
243.750          nan  0.000000000  0.153991954  5.000000000 -0.109009236  3.000000000
246.250          nan  0.000000000  0.168336577  2.000000000  0.343826427  3.000000000
248.750          nan  0.000000000 -0.028521887  2.000000000  0.465154521  1.000000000
251.250          nan  0.000000000          nan  0.000000000  0.618073629  1.000000000
253.750  0.557215778  1.000000000  0.488945692  2.000000000          nan  0.000000000
256.250          nan  0.000000000  0.150657442  4.000000000 -0.095626952  2.000000000
258.750 -0.719225229  1.000000000 -0.355681603  1.000000000 -0.422928165  1.000000000
261.250          nan  0.000000000  0.036756499  1.000000000 -0.617139542  1.000000000
263.750          nan  0.000000000 -0.097709132  1.000000000          nan  0.000000000
266.250  0.333602689  1.000000000  0.000000000  1.000000000  0.000000000  1.000000000
268.750 -0.434643450  1.000000000 -0.020291056  3.000000000 -0.095786199  1.000000000
271.250          nan  0.000000000  0.000000000  1.000000000          nan  0.000000000
273.750          nan  0.000000000 -0.455402050  2.000000000  0.456810427  2.000000000
276.250  0.000000000  1.000000000          nan  0.000000000          nan  0.000000000
278.750          nan  0.000000000          nan  0.000000000  0.524164965  1.000000000
281.250  0.000000000  1.000000000          nan  0.000000000  0.409258142  1.000000000
283.750          nan  0.000000000  0.000243498  1.000000000 -0.281187214  1.000000000
286.250          nan  0.000000000  0.315395158  1.000000000          nan  0.000000000
288.750  0.000000000  1.000000000  0.074501348  3.000000000 -0.490162922  3.000000000
291.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
293.750  0.336275111  1.000000000          nan  0.000000000          nan  0.000000000
296.250 -0.837013753  1.000000000  0.000000000  1.000000000  0.000000000  1.000000000
298.750          nan  0.000000000 -0.406854680  1.000000000 -0.069500976  1.000000000
301.250          nan  0.000000000          nan  0.000000000 -0.410582011  1.000000000
303.750          nan  0.000000000  0.122224202  1.000000000 -0.427652914  1.000000000
306.250          nan  0.000000000  0.123487357  1.000000000          nan  0.000000000
308.750          nan  0.000000000  0.252735654  1.000000000 -0.460762054  1.000000000
311.250          nan  0.000000000 -0.172105977  1.000000000 -0.000070847  1.000000000
313.750  0.777495524  1.000000000          nan  0.000000000          nan  0.000000000
316.250  0.000000000  1.000000000          nan  0.000000000  0.178997998  1.000000000
318.750          nan  0.000000000          nan  0.000000000 -0.319418202  1.000000000
321.250          nan  0.000000000 -0.026194114  1.000000000          nan  0.000000000
323.750          nan  0.000000000 -0.026657742  1.000000000  0.000000000  1.000000000
326.250          nan  0.000000000  0.000000000  1.000000000          nan  0.000000000
328.750          nan  0.000000000  0.056133218  2.000000000  0.727949143  1.000000000
331.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
333.750  0.000137521  1.000000000 -0.133719014  1.000000000          nan  0.000000000
336.250          nan  0.000000000  0.024738831  2.000000000  0.067030431  1.000000000
338.750          nan  0.000000000          nan  0.000000000          nan  0.000000000
341.250 -0.469749743  2.000000000          nan  0.000000000 -0.462265123  3.000000000
343.750          nan  0.000000000          nan  0.000000000          nan  0.000000000
346.250          nan  0.000000000  0.361085847  2.000000000          nan  0.000000000
348.750          nan  0.000000000  0.012204628  1.000000000          nan  0.000000000
351.250  0.010601988  1.000000000  0.000000000  1.000000000          nan  0.000000000
353.750          nan  0.000000000          nan  0.000000000          nan  0.000000000
356.250          nan  0.000000000  0.015608003  2.000000000          nan  0.000000000
358.750 -0.000012411  1.000000000  0.189341205  1.000000000          nan  0.000000000
361.250          nan  0.000000000          nan  0.000000000  0.078008087  2.000000000
363.750  0.538187099  1.000000000          nan  0.000000000  0.090731303  2.000000000
366.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
368.750          nan  0.000000000          nan  0.000000000 -0.059215288  2.000000000
371.250  0.508938027  1.000000000          nan  0.000000000          nan  0.000000000
373.750 -0.308962465  1.000000000          nan  0.000000000          nan  0.000000000
376.250          nan  0.000000000          nan  0.000000000 -0.054442510  2.000000000
378.750          nan  0.000000000 -0.029930934  1.000000000          nan  0.000000000
381.250          nan  0.000000000          nan  0.000000000 -0.278298263  2.000000000
383.750          nan  0.000000000  0.000000000  1.000000000          nan  0.000000000
386.250 -0.408877073  1.000000000          nan  0.000000000          nan  0.000000000
388.750          nan  0.000000000          nan  0.000000000  0.128014784  1.000000000
391.250          nan  0.000000000          nan  0.000000000 -0.025998592  1.000000000
393.750  0.040153185  1.000000000          nan  0.000000000          nan  0.000000000
396.250          nan  0.000000000          nan  0.000000000  0.000000000  1.000000000
398.750          nan  0.000000000          nan  0.000000000 -0.300005404  1.000000000
401.250          nan  0.000000000  0.000000000  1.000000000          nan  0.000000000
403.750          nan  0.000000000          nan  0.000000000          nan  0.000000000
406.250          nan  0.000000000          nan  0.000000000 -0.210468664  1.000000000
408.750  0.849067281  1.000000000          nan  0.000000000 -0.501025605  1.000000000
411.250          nan  0.000000000          nan  0.000000000  0.117348098  2.000000000
413.750          nan  0.000000000          nan  0.000000000          nan  0.000000000
416.250          nan  0.000000000          nan  0.000000000  0.000000000  1.000000000
418.750          nan  0.000000000  0.000000000  1.000000000  0.292022341  1.000000000
421.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
423.750          nan  0.000000000          nan  0.000000000  0.000000000  1.000000000
426.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
428.750          nan  0.000000000          nan  0.000000000          nan  0.000000000
431.250  0.180931374  1.000000000          nan  0.000000000          nan  0.000000000
433.750          nan  0.000000000          nan  0.000000000  0.307321049  2.000000000
436.250          nan  0.000000000          nan  0.000000000 -0.393681740  2.000000000
438.750          nan  0.000000000          nan  0.000000000          nan  0.000000000
441.250  0.101579355  1.000000000          nan  0.000000000          nan  0.000000000
443.750  0.000078666  1.000000000          nan  0.000000000          nan  0.000000000
446.250          nan  0.000000000          nan  0.000000000  0.000000000  1.000000000
448.750          nan  0.000000000          nan  0.000000000          nan  0.000000000
451.250          nan  0.000000000          nan  0.000000000 -0.030879595  2.000000000
453.750          nan  0.000000000          nan  0.000000000          nan  0.000000000
456.250 -0.099352769  1.000000000          nan  0.000000000          nan  0.000000000
458.750          nan  0.000000000          nan  0.000000000          nan  0.000000000
461.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
463.750          nan  0.000000000          nan  0.000000000  0.437240361  2.000000000
466.250          nan  0.000000000          nan  0.000000000 -0.121933812  2.000000000
468.750 -0.740492535  1.000000000  0.042022617  1.000000000          nan  0.000000000
471.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
473.750          nan  0.000000000          nan  0.000000000          nan  0.000000000
476.250          nan  0.000000000          nan  0.000000000  0.000000000  1.000000000
478.750          nan  0.000000000          nan  0.000000000  0.000000000  1.000000000
481.250          nan  0.000000000 -0.141554764  1.000000000 -0.429485230  2.000000000
483.750          nan  0.000000000          nan  0.000000000  0.000000000  1.000000000
486.250          nan  0.000000000          nan  0.000000000  0.000000000  1.000000000
488.750          nan  0.000000000          nan  0.000000000          nan  0.000000000
491.250          nan  0.000000000          nan  0.000000000  0.060700104  2.000000000
493.750          nan  0.000000000          nan  0.000000000          nan  0.000000000
496.250          nan  0.000000000          nan  0.000000000  0.000000000  1.000000000
