#   q     Cout       Nout      Cside       Nside       Clong        Nlong
273.750  0.260583807  2.000000000 -0.000061093  2.000000000          nan  0.000000000
276.250          nan  0.000000000 -0.078638387  5.000000000 -0.507264751  1.000000000
278.750 -0.972821821  1.000000000          nan  0.000000000          nan  0.000000000
281.250 -0.172257145  1.000000000 -0.727432639  1.000000000  0.087080483  2.000000000
283.750  0.000000000  1.000000000  0.000000000  1.000000000  0.751984599  1.000000000
286.250  0.747538459  1.000000000          nan  0.000000000          nan  0.000000000
288.750 -0.633077814  1.000000000          nan  0.000000000          nan  0.000000000
291.250          nan  0.000000000          nan  0.000000000 -0.007836164  1.000000000
293.750          nan  0.000000000 -0.313008898  1.000000000  0.347016762  1.000000000
296.250 -0.727179747  1.000000000 -0.336148356  5.000000000 -0.671907613  1.000000000
298.750          nan  0.000000000          nan  0.000000000          nan  0.000000000
301.250  0.620042990  1.000000000 -0.888963808  1.000000000  0.000000000  1.000000000
303.750          nan  0.000000000  0.000368276  2.000000000          nan  0.000000000
306.250  0.948732305  1.000000000 -0.601210582  1.000000000  0.000000000  1.000000000
308.750          nan  0.000000000          nan  0.000000000  0.211093390  2.000000000
311.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
313.750          nan  0.000000000          nan  0.000000000          nan  0.000000000
316.250  0.009401203  1.000000000          nan  0.000000000 -0.583657227  1.000000000
318.750          nan  0.000000000 -0.680377377  1.000000000  0.140979803  2.000000000
321.250  0.000000000  1.000000000          nan  0.000000000  0.401694374  1.000000000
323.750 -0.090674578  1.000000000          nan  0.000000000          nan  0.000000000
326.250  0.000000000  1.000000000 -0.709178831  1.000000000  0.021692421  1.000000000
328.750          nan  0.000000000  0.601667945  1.000000000 -0.837644377  1.000000000
331.250          nan  0.000000000          nan  0.000000000 -0.050494083  2.000000000
333.750          nan  0.000000000  0.409450875  1.000000000  0.000000000  1.000000000
336.250          nan  0.000000000          nan  0.000000000 -0.347572805  1.000000000
338.750 -0.041867965  2.000000000          nan  0.000000000 -0.285642513  1.000000000
341.250          nan  0.000000000 -0.436026966  1.000000000  0.000000000  1.000000000
343.750          nan  0.000000000          nan  0.000000000          nan  0.000000000
346.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
348.750          nan  0.000000000          nan  0.000000000          nan  0.000000000
351.250          nan  0.000000000          nan  0.000000000 -0.122953764  1.000000000
353.750 -0.430659958  2.000000000  0.091185681  1.000000000 -0.300034779  1.000000000
356.250          nan  0.000000000  0.000057618  1.000000000  0.003401597  1.000000000
358.750          nan  0.000000000 -0.009605112  1.000000000          nan  0.000000000
361.250          nan  0.000000000          nan  0.000000000  0.046645185  1.000000000
363.750          nan  0.000000000          nan  0.000000000  0.027288942  1.000000000
366.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
368.750  0.000000000  1.000000000 -0.674203281  1.000000000          nan  0.000000000
371.250 -0.620436781  1.000000000          nan  0.000000000  0.000000000  1.000000000
373.750 -0.108375696  1.000000000          nan  0.000000000          nan  0.000000000
376.250 -0.248228185  1.000000000  0.000000000  1.000000000          nan  0.000000000
378.750          nan  0.000000000          nan  0.000000000          nan  0.000000000
381.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
383.750          nan  0.000000000  0.013290102  1.000000000  0.092352118  1.000000000
386.250          nan  0.000000000          nan  0.000000000 -0.272068039  2.000000000
388.750          nan  0.000000000          nan  0.000000000          nan  0.000000000
391.250          nan  0.000000000 -0.061420934  1.000000000 -0.099221184  1.000000000
393.750          nan  0.000000000          nan  0.000000000          nan  0.000000000
396.250          nan  0.000000000 -0.189851753  1.000000000 -0.381636436  1.000000000
398.750  0.333355079  1.000000000          nan  0.000000000          nan  0.000000000
401.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
403.750          nan  0.000000000          nan  0.000000000  0.104755174  1.000000000
406.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
408.750          nan  0.000000000          nan  0.000000000          nan  0.000000000
411.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
413.750          nan  0.000000000          nan  0.000000000          nan  0.000000000
416.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
418.750  0.000000000  1.000000000  0.259871151  1.000000000          nan  0.000000000
421.250          nan  0.000000000          nan  0.000000000 -0.233948015  1.000000000
423.750          nan  0.000000000          nan  0.000000000          nan  0.000000000
426.250          nan  0.000000000          nan  0.000000000  0.000000000  1.000000000
428.750 -0.224155213  1.000000000          nan  0.000000000  0.000000000  1.000000000
431.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
433.750          nan  0.000000000          nan  0.000000000          nan  0.000000000
436.250          nan  0.000000000          nan  0.000000000 -0.746122642  1.000000000
438.750          nan  0.000000000          nan  0.000000000          nan  0.000000000
441.250          nan  0.000000000          nan  0.000000000  0.266020472  1.000000000
443.750          nan  0.000000000          nan  0.000000000  0.000000000  1.000000000
446.250          nan  0.000000000 -0.128212114  1.000000000          nan  0.000000000
448.750          nan  0.000000000          nan  0.000000000  0.000000000  1.000000000
451.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
453.750          nan  0.000000000          nan  0.000000000  0.000000000  1.000000000
456.250          nan  0.000000000          nan  0.000000000 -0.022421138  1.000000000
458.750          nan  0.000000000          nan  0.000000000          nan  0.000000000
461.250          nan  0.000000000          nan  0.000000000 -0.126839045  3.000000000
463.750          nan  0.000000000          nan  0.000000000          nan  0.000000000
466.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
468.750          nan  0.000000000          nan  0.000000000          nan  0.000000000
471.250          nan  0.000000000          nan  0.000000000  0.007845854  2.000000000
473.750          nan  0.000000000          nan  0.000000000          nan  0.000000000
476.250          nan  0.000000000 -0.336946211  1.000000000  0.352666784  1.000000000
478.750          nan  0.000000000          nan  0.000000000 -0.034674377  1.000000000
481.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
483.750          nan  0.000000000          nan  0.000000000          nan  0.000000000
486.250          nan  0.000000000          nan  0.000000000  0.000000000  1.000000000
488.750          nan  0.000000000          nan  0.000000000 -0.827535137  1.000000000
491.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
493.750          nan  0.000000000          nan  0.000000000          nan  0.000000000
496.250          nan  0.000000000          nan  0.000000000 -0.358613505  2.000000000
