#   q     Cout       Nout      Cside       Nside       Clong        Nlong
 61.250 -0.066729404  3.000000000 -0.257143011  2.000000000 -0.243144420  5.000000000
 63.750          nan  0.000000000 -0.150393915  3.000000000  0.000000000  2.000000000
 66.250 -0.313164884  3.000000000  0.006153154  3.000000000  0.222843776  3.000000000
 68.750          nan  0.000000000  0.262019132  3.000000000          nan  0.000000000
 71.250  0.000000000  1.000000000 -0.048033950  3.000000000  0.401886852  2.000000000
 73.750  0.000000000  1.000000000 -0.121709365  3.000000000 -0.574191439  1.000000000
 76.250  0.177784048  2.000000000  0.286439343  3.000000000  0.000000000  1.000000000
 78.750          nan  0.000000000          nan  0.000000000 -0.023436682  3.000000000
 81.250 -0.053087981  2.000000000  0.149651967  3.000000000  0.128934195  3.000000000
 83.750          nan  0.000000000  0.000727784  3.000000000  0.250181466  2.000000000
 86.250  0.252986917  2.000000000 -0.369065163  4.000000000  0.000000000  2.000000000
 88.750 -0.796529178  1.000000000 -0.183667594  2.000000000  0.045288948  1.000000000
 91.250          nan  0.000000000 -0.323877965  3.000000000  0.248861777  3.000000000
 93.750 -0.911700044  2.000000000          nan  0.000000000 -0.210857008  2.000000000
 96.250  0.310257357  3.000000000 -0.000285390  1.000000000  0.029498560  2.000000000
 98.750  0.000000000  1.000000000 -0.774288550  1.000000000          nan  0.000000000
101.250          nan  0.000000000  0.028803050  3.000000000 -0.890359612  1.000000000
103.750 -0.298778770  1.000000000 -0.272802015  5.000000000  0.268026994  2.000000000
106.250  0.004893428  1.000000000 -0.319641372  4.000000000 -0.177394638  3.000000000
108.750          nan  0.000000000  0.000000000  1.000000000  0.137629273  2.000000000
111.250          nan  0.000000000  0.000000000  1.000000000  0.000553928  1.000000000
113.750  0.221861488  1.000000000 -0.029967357  5.000000000          nan  0.000000000
116.250  0.300535866  1.000000000  0.339734817  2.000000000  0.518457688  1.000000000
118.750          nan  0.000000000  0.340776802  3.000000000  0.147439992  4.000000000
121.250          nan  0.000000000  0.003879651  2.000000000  0.432112330  2.000000000
123.750 -0.495939947  1.000000000 -0.001778229  4.000000000          nan  0.000000000
126.250 -0.213991291  2.000000000 -0.026108180  4.000000000 -0.844314143  2.000000000
128.750  0.079938090  2.000000000  0.250067751  3.000000000 -0.026679715  1.000000000
131.250          nan  0.000000000  0.166873211  3.000000000  0.066485594  3.000000000
133.750          nan  0.000000000  0.369593158  3.000000000  0.047287455  3.000000000
136.250          nan  0.000000000  0.333452125  2.000000000          nan  0.000000000
138.750 -0.339745540  2.000000000  0.000000000  1.000000000  0.512072759  1.000000000
141.250 -0.889022615  2.000000000  0.000000000  1.000000000  0.336886464  5.000000000
143.750  0.053086825  2.000000000  0.632450770  3.000000000  0.412269474  3.000000000
146.250 -0.775626618  2.000000000  0.000000000  2.000000000 -0.207973247  4.000000000
148.750          nan  0.000000000  0.331147767  4.000000000          nan  0.000000000
151.250  0.019794461  2.000000000  0.150012027  2.000000000          nan  0.000000000
153.750 -0.963362001  1.000000000 -0.013840448  2.000000000  0.530227397  1.000000000
156.250 -0.494398501  1.000000000 -0.215021967  5.000000000 -0.065426015  3.000000000
158.750  0.000000000  2.000000000  0.084706405  2.000000000  0.081512087  4.000000000
161.250  0.000000000  1.000000000 -0.003099412  2.000000000 -0.452800438  5.000000000
163.750 -0.212779850  1.000000000  0.439163114  2.000000000  0.000000000  1.000000000
166.250  0.155479480  3.000000000  0.081838031  2.000000000          nan  0.000000000
168.750          nan  0.000000000 -0.054229333  2.000000000          nan  0.000000000
171.250          nan  0.000000000  0.129493451  6.000000000 -0.402151176  1.000000000
173.750          nan  0.000000000 -0.102780475  4.000000000 -0.519585541  1.000000000
176.250          nan  0.000000000 -0.091038225  7.000000000  0.000000000  1.000000000
178.750          nan  0.000000000  0.242531093  4.000000000 -0.265152606  1.000000000
181.250          nan  0.000000000  0.427555777  3.000000000          nan  0.000000000
183.750          nan  0.000000000  0.033688976  4.000000000  0.168259127  2.000000000
186.250          nan  0.000000000 -0.003346215  3.000000000  0.001099666  4.000000000
188.750          nan  0.000000000          nan  0.000000000  0.506720743  1.000000000
191.250          nan  0.000000000  0.257551954  2.000000000  0.094626398  1.000000000
193.750          nan  0.000000000  0.217453708  4.000000000          nan  0.000000000
196.250 -0.000126267  1.000000000  0.095542028  3.000000000  0.000000000  1.000000000
198.750          nan  0.000000000  0.208150319  5.000000000  0.242165286  1.000000000
201.250          nan  0.000000000  0.422952773  4.000000000          nan  0.000000000
203.750          nan  0.000000000  0.718525400  1.000000000  0.302404720  3.000000000
206.250          nan  0.000000000  0.236513026  4.000000000          nan  0.000000000
208.750          nan  0.000000000 -0.391033399  2.000000000 -0.152471617  6.000000000
211.250          nan  0.000000000 -0.007938452  8.000000000  0.000000000  1.000000000
213.750          nan  0.000000000  0.005748825  4.000000000 -0.731564172  1.000000000
216.250  0.014523452  1.000000000  0.000000000  1.000000000  0.035122706  3.000000000
218.750          nan  0.000000000 -0.067425330  4.000000000  0.000000000  1.000000000
221.250 -0.338776873  1.000000000  0.368792464  4.000000000 -0.104241786  3.000000000
223.750          nan  0.000000000  0.086706486  2.000000000 -0.365195976  3.000000000
226.250  0.499159231  1.000000000  0.012153853  2.000000000  0.099218092  1.000000000
228.750 -0.000592065  1.000000000 -0.036440764  5.000000000          nan  0.000000000
231.250 -0.445827976  1.000000000 -0.292471994  2.000000000          nan  0.000000000
233.750          nan  0.000000000          nan  0.000000000  0.114411711  3.000000000
236.250          nan  0.000000000  0.087189852  3.000000000          nan  0.000000000
238.750          nan  0.000000000 -0.084785967  5.000000000  0.190841467  1.000000000
241.250 -0.838316334  1.000000000 -0.534096099  1.000000000  0.000000000  1.000000000
243.750  0.438652802  1.000000000 -0.461228974  3.000000000  0.000000000  2.000000000
246.250 -0.205694787  1.000000000  0.000168586  1.000000000 -0.047812743  6.000000000
248.750          nan  0.000000000 -0.356386665  1.000000000          nan  0.000000000
251.250          nan  0.000000000          nan  0.000000000 -0.082070090  3.000000000
253.750  0.000000000  1.000000000  0.245616754  2.000000000          nan  0.000000000
256.250          nan  0.000000000          nan  0.000000000 -0.244676335  1.000000000
258.750          nan  0.000000000 -0.356880167  2.000000000  0.000212351  2.000000000
261.250 -0.003002221  1.000000000  0.003950137  3.000000000  0.185402655  2.000000000
263.750  0.262340758  1.000000000          nan  0.000000000  0.000000000  1.000000000
266.250 -0.688840384  1.000000000 -0.267024617  3.000000000 -0.000621727  1.000000000
268.750          nan  0.000000000  0.058602896  3.000000000          nan  0.000000000
271.250 -0.592307607  1.000000000  0.430408944  1.000000000  0.325680487  1.000000000
273.750          nan  0.000000000  0.118034987  1.000000000 -0.220023633  1.000000000
276.250  0.242960972  2.000000000  0.066814985  4.000000000  0.000000000  1.000000000
278.750 -0.760570302  1.000000000  0.178892921  2.000000000 -0.049133933  4.000000000
281.250          nan  0.000000000          nan  0.000000000 -0.065516918  1.000000000
283.750          nan  0.000000000 -0.694261374  1.000000000 -0.028759731  1.000000000
286.250          nan  0.000000000  0.013709558  2.000000000  0.277687735  3.000000000
288.750  0.000000000  1.000000000          nan  0.000000000  0.086714908  1.000000000
291.250          nan  0.000000000 -0.753664696  1.000000000          nan  0.000000000
293.750  0.162692195  1.000000000  0.001131593  2.000000000  0.275987146  1.000000000
296.250          nan  0.000000000          nan  0.000000000  0.000000000  2.000000000
298.750          nan  0.000000000  0.000000000  1.000000000 -0.423021145  2.000000000
301.250  0.069974677  1.000000000          nan  0.000000000          nan  0.000000000
303.750          nan  0.000000000          nan  0.000000000          nan  0.000000000
306.250  0.000000000  1.000000000 -0.069530210  1.000000000  0.082033738  2.000000000
308.750          nan  0.000000000  0.000000000  1.000000000          nan  0.000000000
311.250          nan  0.000000000  0.000000000  2.000000000          nan  0.000000000
313.750          nan  0.000000000          nan  0.000000000 -0.068570871  3.000000000
316.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
318.750          nan  0.000000000          nan  0.000000000          nan  0.000000000
321.250          nan  0.000000000  0.000000000  1.000000000  0.021116171  1.000000000
323.750          nan  0.000000000 -0.073348971  4.000000000  0.758233994  1.000000000
326.250 -0.665210302  1.000000000  0.092763145  2.000000000          nan  0.000000000
328.750          nan  0.000000000  0.163863306  1.000000000  0.000000000  1.000000000
331.250          nan  0.000000000 -0.519012009  1.000000000  0.802755184  1.000000000
333.750  0.000000000  1.000000000  0.057257554  1.000000000          nan  0.000000000
336.250          nan  0.000000000 -0.394991989  2.000000000 -0.004288979  1.000000000
338.750          nan  0.000000000          nan  0.000000000  0.197410285  2.000000000
341.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
343.750          nan  0.000000000  0.575428268  1.000000000          nan  0.000000000
346.250          nan  0.000000000 -0.179876682  1.000000000 -0.157054336  2.000000000
348.750          nan  0.000000000          nan  0.000000000 -0.311763251  3.000000000
351.250          nan  0.000000000  0.776824683  1.000000000          nan  0.000000000
353.750          nan  0.000000000          nan  0.000000000 -0.410585638  2.000000000
356.250          nan  0.000000000  0.000000000  1.000000000  0.000000000  1.000000000
358.750          nan  0.000000000  0.281931680  1.000000000          nan  0.000000000
361.250 -0.153237972  1.000000000          nan  0.000000000          nan  0.000000000
363.750  0.000000000  1.000000000 -0.247446414  1.000000000          nan  0.000000000
366.250 -0.428470417  1.000000000          nan  0.000000000          nan  0.000000000
368.750  0.195309315  1.000000000          nan  0.000000000  0.093162365  2.000000000
371.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
373.750          nan  0.000000000          nan  0.000000000 -0.548022143  1.000000000
376.250          nan  0.000000000          nan  0.000000000  0.000000000  1.000000000
378.750  0.169066096  1.000000000          nan  0.000000000  0.176788001  2.000000000
381.250          nan  0.000000000          nan  0.000000000  0.000000000  2.000000000
383.750          nan  0.000000000          nan  0.000000000          nan  0.000000000
386.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
388.750          nan  0.000000000          nan  0.000000000  0.000000000  1.000000000
391.250          nan  0.000000000          nan  0.000000000 -0.008218760  1.000000000
393.750 -0.388439262  1.000000000          nan  0.000000000          nan  0.000000000
396.250 -0.683403496  1.000000000  0.000000000  1.000000000  0.000000000  1.000000000
398.750  0.031116047  1.000000000          nan  0.000000000          nan  0.000000000
401.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
403.750          nan  0.000000000          nan  0.000000000 -0.534460845  1.000000000
406.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
408.750          nan  0.000000000          nan  0.000000000          nan  0.000000000
411.250  0.000000000  1.000000000          nan  0.000000000  0.019154424  2.000000000
413.750          nan  0.000000000          nan  0.000000000          nan  0.000000000
416.250          nan  0.000000000          nan  0.000000000 -0.226868017  2.000000000
418.750          nan  0.000000000 -0.877793406  1.000000000 -0.260741547  2.000000000
421.250          nan  0.000000000          nan  0.000000000  0.291801821  1.000000000
423.750          nan  0.000000000          nan  0.000000000  0.107683710  2.000000000
426.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
428.750          nan  0.000000000  0.921465838  1.000000000  0.000000000  1.000000000
431.250          nan  0.000000000          nan  0.000000000 -0.291926718  2.000000000
433.750  0.132022349  2.000000000          nan  0.000000000          nan  0.000000000
436.250          nan  0.000000000          nan  0.000000000  0.960505761  1.000000000
438.750          nan  0.000000000          nan  0.000000000  0.000000000  1.000000000
441.250          nan  0.000000000          nan  0.000000000  0.403171993  1.000000000
443.750          nan  0.000000000          nan  0.000000000  0.067569193  3.000000000
446.250 -0.425833082  1.000000000  0.035723014  1.000000000 -0.720030200  1.000000000
448.750          nan  0.000000000          nan  0.000000000          nan  0.000000000
451.250          nan  0.000000000  0.000000000  1.000000000  0.416735777  3.000000000
453.750          nan  0.000000000          nan  0.000000000 -0.004295306  2.000000000
456.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
458.750          nan  0.000000000 -0.023931271  1.000000000 -0.043965269  2.000000000
461.250 -0.265779041  1.000000000 -0.663311441  1.000000000 -0.411777920  1.000000000
463.750          nan  0.000000000          nan  0.000000000          nan  0.000000000
466.250          nan  0.000000000          nan  0.000000000 -0.042911934  1.000000000
468.750          nan  0.000000000          nan  0.000000000 -0.012393580  2.000000000
471.250          nan  0.000000000          nan  0.000000000 -0.086529507  2.000000000
473.750          nan  0.000000000          nan  0.000000000 -0.116425857  1.000000000
476.250          nan  0.000000000          nan  0.000000000  0.009650534  2.000000000
478.750          nan  0.000000000          nan  0.000000000 -0.065960402  3.000000000
481.250 -0.960499428  1.000000000          nan  0.000000000 -0.006836832  3.000000000
483.750          nan  0.000000000          nan  0.000000000 -0.265670376  2.000000000
486.250  0.072956571  1.000000000          nan  0.000000000  0.000000000  1.000000000
488.750          nan  0.000000000          nan  0.000000000 -0.231350614  1.000000000
491.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
493.750          nan  0.000000000          nan  0.000000000  0.947642790  1.000000000
496.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
