#   q     Cout       Nout      Cside       Nside       Clong        Nlong
176.250 -0.306961287  1.000000000  0.117650576  5.000000000  0.000000000  1.000000000
178.750          nan  0.000000000  0.173815762  3.000000000 -0.847728742  2.000000000
181.250 -0.090729704  1.000000000  0.000000000  1.000000000          nan  0.000000000
183.750          nan  0.000000000  0.009478168  3.000000000  0.238009956  4.000000000
186.250          nan  0.000000000  0.399894730  2.000000000 -0.242802280  2.000000000
188.750  0.270403806  1.000000000 -0.752059742  1.000000000  0.014773975  4.000000000
191.250          nan  0.000000000 -0.382362260  2.000000000 -0.319997287  1.000000000
193.750          nan  0.000000000  0.266784393  5.000000000 -0.697545482  1.000000000
196.250          nan  0.000000000 -0.058089692  5.000000000          nan  0.000000000
198.750  0.693135759  2.000000000  0.387619912  3.000000000 -0.764510787  1.000000000
201.250          nan  0.000000000          nan  0.000000000  0.398475741  1.000000000
203.750          nan  0.000000000  0.047911429  3.000000000  0.875053510  1.000000000
206.250          nan  0.000000000 -0.049887401  3.000000000  0.013381217  1.000000000
208.750  0.000000000  1.000000000 -0.047605673  4.000000000 -0.196664933  2.000000000
211.250          nan  0.000000000  0.191108732  1.000000000  0.000000000  1.000000000
213.750 -0.015905466  1.000000000  0.009310298  3.000000000  0.219172302  3.000000000
216.250 -0.993506477  1.000000000  0.092859338  4.000000000          nan  0.000000000
218.750          nan  0.000000000  0.133988004  5.000000000  0.000000000  2.000000000
221.250          nan  0.000000000  0.192364513  3.000000000 -0.010370976  3.000000000
223.750 -0.490317226  2.000000000  0.011328945  4.000000000          nan  0.000000000
226.250          nan  0.000000000  0.026256250  5.000000000  0.131253525  2.000000000
228.750  0.292573486  1.000000000  0.047690608  1.000000000  0.146783899  2.000000000
231.250          nan  0.000000000 -0.024191254  2.000000000          nan  0.000000000
233.750 -0.702219126  1.000000000  0.142987399  1.000000000          nan  0.000000000
236.250          nan  0.000000000  0.120944010  4.000000000  0.000041443  2.000000000
238.750 -0.576067871  2.000000000  0.252713412  3.000000000 -0.167910022  2.000000000
241.250          nan  0.000000000 -0.110466399  4.000000000  0.075278122  2.000000000
243.750          nan  0.000000000 -0.001179703  2.000000000 -0.262989495  2.000000000
246.250  0.000000000  1.000000000 -0.406559620  1.000000000 -0.264681283  1.000000000
248.750          nan  0.000000000  0.249881965  1.000000000          nan  0.000000000
251.250          nan  0.000000000          nan  0.000000000  0.000000000  1.000000000
253.750          nan  0.000000000  0.429623518  2.000000000  0.000000000  2.000000000
256.250          nan  0.000000000 -0.308945485  3.000000000  0.221402244  1.000000000
258.750          nan  0.000000000  0.000089985  1.000000000  0.069464085  1.000000000
261.250          nan  0.000000000          nan  0.000000000 -0.650006172  1.000000000
263.750          nan  0.000000000  0.318777307  1.000000000          nan  0.000000000
266.250          nan  0.000000000 -0.239055840  3.000000000  0.977411502  1.000000000
268.750  0.000000000  1.000000000          nan  0.000000000          nan  0.000000000
271.250 -0.380972044  1.000000000 -0.362907356  2.000000000 -0.385787077  1.000000000
273.750          nan  0.000000000          nan  0.000000000          nan  0.000000000
276.250 -0.581182268  1.000000000          nan  0.000000000 -0.095952796  1.000000000
278.750          nan  0.000000000  0.276518692  4.000000000  0.631397653  1.000000000
281.250  0.000000000  1.000000000  0.091230062  1.000000000  0.000000000  1.000000000
283.750  0.000052669  1.000000000 -0.003256997  1.000000000          nan  0.000000000
286.250          nan  0.000000000          nan  0.000000000 -0.572647637  1.000000000
288.750          nan  0.000000000          nan  0.000000000  0.042223049  1.000000000
291.250          nan  0.000000000  0.000000000  1.000000000          nan  0.000000000
293.750          nan  0.000000000  0.209848464  1.000000000 -0.072040236  1.000000000
296.250          nan  0.000000000  0.010115359  8.000000000 -0.199569541  2.000000000
298.750          nan  0.000000000 -0.183290156  1.000000000 -0.215984080  1.000000000
301.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
303.750          nan  0.000000000  0.225603810  1.000000000  0.000000000  1.000000000
306.250          nan  0.000000000  0.509313217  1.000000000  0.322712718  2.000000000
308.750          nan  0.000000000          nan  0.000000000          nan  0.000000000
311.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
313.750          nan  0.000000000  0.436500874  1.000000000          nan  0.000000000
316.250 -0.704579213  1.000000000          nan  0.000000000          nan  0.000000000
318.750          nan  0.000000000  0.419307826  2.000000000  0.032715929  1.000000000
321.250          nan  0.000000000  0.024983033  1.000000000 -0.666102447  2.000000000
323.750          nan  0.000000000  0.000000000  1.000000000          nan  0.000000000
326.250          nan  0.000000000          nan  0.000000000  0.018100036  1.000000000
328.750          nan  0.000000000          nan  0.000000000  0.000000000  1.000000000
331.250  0.000000000  1.000000000  0.584069511  1.000000000          nan  0.000000000
333.750  0.000000000  1.000000000  0.011081580  2.000000000 -0.365026005  1.000000000
336.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
338.750          nan  0.000000000 -0.245690657  1.000000000 -0.046975554  2.000000000
341.250          nan  0.000000000          nan  0.000000000 -0.283740532  2.000000000
343.750          nan  0.000000000          nan  0.000000000  0.128646553  2.000000000
346.250          nan  0.000000000 -0.192278492  1.000000000          nan  0.000000000
348.750  0.000000000  1.000000000  0.000000000  1.000000000  0.455511496  1.000000000
351.250          nan  0.000000000          nan  0.000000000  0.000000000  1.000000000
353.750          nan  0.000000000          nan  0.000000000 -0.643277571  1.000000000
356.250          nan  0.000000000  0.154858902  2.000000000  0.730402241  1.000000000
358.750          nan  0.000000000          nan  0.000000000          nan  0.000000000
361.250          nan  0.000000000          nan  0.000000000  0.000000000  1.000000000
363.750          nan  0.000000000          nan  0.000000000          nan  0.000000000
366.250          nan  0.000000000          nan  0.000000000  0.000000000  1.000000000
368.750 -0.432375184  1.000000000          nan  0.000000000          nan  0.000000000
371.250 -0.267153448  2.000000000          nan  0.000000000          nan  0.000000000
373.750          nan  0.000000000          nan  0.000000000          nan  0.000000000
376.250          nan  0.000000000          nan  0.000000000 -0.018862662  1.000000000
378.750          nan  0.000000000          nan  0.000000000          nan  0.000000000
381.250          nan  0.000000000          nan  0.000000000  0.159177814  1.000000000
383.750          nan  0.000000000  0.399906744  1.000000000 -0.347318650  1.000000000
386.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
388.750          nan  0.000000000          nan  0.000000000          nan  0.000000000
391.250          nan  0.000000000  0.243665917  1.000000000  0.085739117  2.000000000
393.750          nan  0.000000000 -0.045095738  1.000000000          nan  0.000000000
396.250          nan  0.000000000          nan  0.000000000  0.000000000  1.000000000
398.750          nan  0.000000000          nan  0.000000000          nan  0.000000000
401.250  0.210636250  2.000000000  0.000000000  1.000000000          nan  0.000000000
403.750          nan  0.000000000  0.768900646  1.000000000          nan  0.000000000
406.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
408.750  0.000000000  1.000000000          nan  0.000000000          nan  0.000000000
411.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
413.750          nan  0.000000000 -0.482303855  1.000000000  0.000000000  1.000000000
416.250 -0.149065268  1.000000000  0.233675964  1.000000000  0.575704082  1.000000000
418.750          nan  0.000000000          nan  0.000000000          nan  0.000000000
421.250          nan  0.000000000  0.235927179  2.000000000          nan  0.000000000
423.750          nan  0.000000000          nan  0.000000000  0.235092755  2.000000000
426.250          nan  0.000000000          nan  0.000000000 -0.345851302  3.000000000
428.750          nan  0.000000000          nan  0.000000000  0.021010367  1.000000000
431.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
433.750          nan  0.000000000 -0.032368573  1.000000000          nan  0.000000000
436.250          nan  0.000000000 -0.720797440  1.000000000  0.000000000  1.000000000
438.750          nan  0.000000000 -0.624873770  1.000000000          nan  0.000000000
441.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
443.750          nan  0.000000000 -0.928997249  1.000000000          nan  0.000000000
446.250          nan  0.000000000          nan  0.000000000  0.179798834  1.000000000
448.750          nan  0.000000000          nan  0.000000000  0.056673456  1.000000000
451.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
453.750          nan  0.000000000          nan  0.000000000  0.727299512  1.000000000
456.250          nan  0.000000000          nan  0.000000000  0.005131586  1.000000000
458.750          nan  0.000000000          nan  0.000000000          nan  0.000000000
461.250          nan  0.000000000          nan  0.000000000 -0.448365504  1.000000000
463.750          nan  0.000000000          nan  0.000000000          nan  0.000000000
466.250          nan  0.000000000          nan  0.000000000  0.000000000  1.000000000
468.750          nan  0.000000000          nan  0.000000000          nan  0.000000000
471.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
473.750          nan  0.000000000          nan  0.000000000          nan  0.000000000
476.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
478.750          nan  0.000000000          nan  0.000000000  0.611729996  1.000000000
481.250          nan  0.000000000          nan  0.000000000  0.160074880  1.000000000
483.750          nan  0.000000000  0.181258182  1.000000000 -0.260737055  2.000000000
486.250          nan  0.000000000          nan  0.000000000 -0.069291961  2.000000000
488.750          nan  0.000000000          nan  0.000000000 -0.333740566  2.000000000
491.250  0.112832868  1.000000000          nan  0.000000000          nan  0.000000000
493.750          nan  0.000000000          nan  0.000000000 -0.286834029  1.000000000
496.250          nan  0.000000000          nan  0.000000000  0.039753037  1.000000000
