#   q     Cout       Nout      Cside       Nside       Clong        Nlong
136.250          nan  0.000000000  0.166462576  1.000000000          nan  0.000000000
138.750          nan  0.000000000  0.115848102  1.000000000 -0.901582250  1.000000000
141.250          nan  0.000000000  0.000000000  1.000000000  0.281565301  4.000000000
143.750  0.070814071  1.000000000  0.054529247  2.000000000  0.278134209  1.000000000
146.250          nan  0.000000000 -0.175916908  4.000000000          nan  0.000000000
148.750          nan  0.000000000 -0.437436897  3.000000000  0.000000000  2.000000000
151.250  0.875068772  1.000000000  0.021335561  3.000000000          nan  0.000000000
153.750  0.390804838  1.000000000          nan  0.000000000  0.177057919  3.000000000
156.250  0.751268139  1.000000000  0.291652372  5.000000000  0.079684974  1.000000000
158.750  0.000000000  1.000000000  0.187395668  2.000000000  0.292535701  1.000000000
161.250 -0.567249928  2.000000000  0.300330323  5.000000000          nan  0.000000000
163.750          nan  0.000000000 -0.024842151  4.000000000  0.000000000  1.000000000
166.250          nan  0.000000000  0.128272524  3.000000000  0.000000000  1.000000000
168.750  0.300054728  1.000000000  0.393801946  4.000000000 -0.067049151  5.000000000
171.250 -0.276820062  1.000000000  0.201473915  1.000000000          nan  0.000000000
173.750          nan  0.000000000  0.154814248  4.000000000          nan  0.000000000
176.250          nan  0.000000000 -0.188549551  2.000000000 -0.355153902  1.000000000
178.750  0.490546272  1.000000000 -0.343176929  3.000000000  0.000000000  1.000000000
181.250          nan  0.000000000 -0.117618049  2.000000000 -0.103225665  2.000000000
183.750          nan  0.000000000  0.110026444  5.000000000 -0.020823735  3.000000000
186.250          nan  0.000000000  0.204335263  4.000000000  0.041682433  1.000000000
188.750 -0.248011839  3.000000000 -0.259455788  4.000000000          nan  0.000000000
191.250          nan  0.000000000 -0.110455336  7.000000000          nan  0.000000000
193.750  0.127659989  1.000000000 -0.090575175  3.000000000  0.127138540  1.000000000
196.250          nan  0.000000000 -0.006667265  7.000000000  0.222669200  1.000000000
198.750          nan  0.000000000  0.140091358  4.000000000 -0.045815694  3.000000000
201.250  0.862571594  1.000000000  0.007587595  3.000000000 -0.356171215  1.000000000
203.750          nan  0.000000000  0.117902232  7.000000000 -0.282628149  2.000000000
206.250          nan  0.000000000 -0.147059959  6.000000000 -0.000037664  1.000000000
208.750 -0.846885220  1.000000000          nan  0.000000000 -0.002458282  3.000000000
211.250          nan  0.000000000  0.321614890  5.000000000          nan  0.000000000
213.750          nan  0.000000000 -0.003852938  2.000000000 -0.056291230  2.000000000
216.250          nan  0.000000000  0.152275438  3.000000000  0.000000000  1.000000000
218.750          nan  0.000000000  0.197026603  2.000000000  0.023839047  2.000000000
221.250  0.482260206  1.000000000          nan  0.000000000          nan  0.000000000
223.750          nan  0.000000000 -0.042372832  2.000000000 -0.010777296  1.000000000
226.250          nan  0.000000000  0.029585371  1.000000000  0.125998391  1.000000000
228.750          nan  0.000000000  0.332532713  2.000000000 -0.294090985  2.000000000
231.250          nan  0.000000000  0.197072103  3.000000000          nan  0.000000000
233.750          nan  0.000000000 -0.267700383  3.000000000  0.000000000  1.000000000
236.250  0.801615765  1.000000000  0.359931266  2.000000000          nan  0.000000000
238.750          nan  0.000000000  0.259563965  2.000000000  0.768903740  1.000000000
241.250          nan  0.000000000  0.010922002  2.000000000 -0.228033922  3.000000000
243.750          nan  0.000000000  0.820551967  1.000000000          nan  0.000000000
246.250          nan  0.000000000 -0.149810645  1.000000000 -0.155450472  2.000000000
248.750          nan  0.000000000  0.236940489  1.000000000  0.133978896  3.000000000
251.250  0.435382771  1.000000000  0.060376622  3.000000000  0.000000000  1.000000000
253.750          nan  0.000000000 -0.030029947  3.000000000 -0.310255347  1.000000000
256.250          nan  0.000000000  0.000000000  1.000000000          nan  0.000000000
258.750          nan  0.000000000  0.062913118  2.000000000  0.703640385  1.000000000
261.250          nan  0.000000000          nan  0.000000000 -0.342613525  1.000000000
263.750  0.085640775  1.000000000  0.000000000  2.000000000          nan  0.000000000
266.250          nan  0.000000000  0.000000000  1.000000000          nan  0.000000000
268.750          nan  0.000000000  0.104193426  1.000000000          nan  0.000000000
271.250          nan  0.000000000  0.000000000  1.000000000  0.185740070  3.000000000
273.750 -0.020562241  1.000000000  0.000000000  1.000000000          nan  0.000000000
276.250          nan  0.000000000  0.007560321  2.000000000  0.051041717  2.000000000
278.750  0.000000000  1.000000000          nan  0.000000000          nan  0.000000000
281.250          nan  0.000000000          nan  0.000000000  0.133113674  1.000000000
283.750          nan  0.000000000 -0.084254529  2.000000000  0.329611008  2.000000000
286.250          nan  0.000000000  0.000000000  1.000000000          nan  0.000000000
288.750  0.000000000  1.000000000 -0.089525326  1.000000000 -0.222101605  3.000000000
291.250  0.000000000  1.000000000          nan  0.000000000  0.000000000  1.000000000
293.750  0.000000000  1.000000000 -0.144170645  1.000000000  0.000000000  1.000000000
296.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
298.750          nan  0.000000000          nan  0.000000000          nan  0.000000000
301.250 -0.263046453  1.000000000 -0.842506499  1.000000000 -0.530365717  1.000000000
303.750          nan  0.000000000          nan  0.000000000  0.358869120  2.000000000
306.250 -0.133907913  2.000000000          nan  0.000000000  0.000000000  1.000000000
308.750  0.000000000  1.000000000          nan  0.000000000  0.003756117  1.000000000
311.250          nan  0.000000000  0.482886330  1.000000000  0.248621510  2.000000000
313.750          nan  0.000000000 -0.015767717  1.000000000          nan  0.000000000
316.250  0.020433130  1.000000000 -0.001716427  1.000000000 -0.056158987  2.000000000
318.750          nan  0.000000000          nan  0.000000000          nan  0.000000000
321.250          nan  0.000000000 -0.509282679  3.000000000  0.033593336  1.000000000
323.750          nan  0.000000000  0.270177574  2.000000000          nan  0.000000000
326.250          nan  0.000000000          nan  0.000000000  0.317221737  3.000000000
328.750          nan  0.000000000          nan  0.000000000          nan  0.000000000
331.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
333.750  0.086736258  2.000000000 -0.062305891  1.000000000          nan  0.000000000
336.250          nan  0.000000000 -0.134156285  4.000000000          nan  0.000000000
338.750          nan  0.000000000 -0.493249591  1.000000000          nan  0.000000000
341.250          nan  0.000000000  0.000000000  1.000000000 -0.001804299  1.000000000
343.750 -0.744891745  1.000000000  0.000000000  1.000000000          nan  0.000000000
346.250          nan  0.000000000          nan  0.000000000 -0.035755790  2.000000000
348.750          nan  0.000000000  0.275396512  1.000000000 -0.344909896  1.000000000
351.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
353.750 -0.018341929  1.000000000  0.047900136  2.000000000  0.000000000  1.000000000
356.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
358.750          nan  0.000000000  0.267614800  2.000000000          nan  0.000000000
361.250          nan  0.000000000          nan  0.000000000 -0.030148107  2.000000000
363.750          nan  0.000000000 -0.306807183  1.000000000          nan  0.000000000
366.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
368.750          nan  0.000000000          nan  0.000000000 -0.177546956  2.000000000
371.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
373.750          nan  0.000000000          nan  0.000000000 -0.405809851  3.000000000
376.250  0.095103018  1.000000000          nan  0.000000000          nan  0.000000000
378.750  0.813654249  1.000000000          nan  0.000000000  0.000000000  1.000000000
381.250  0.958006359  1.000000000          nan  0.000000000 -0.025413569  1.000000000
383.750          nan  0.000000000  0.334447868  1.000000000          nan  0.000000000
386.250          nan  0.000000000  0.000000000  1.000000000          nan  0.000000000
388.750          nan  0.000000000          nan  0.000000000  0.467734514  2.000000000
391.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
393.750          nan  0.000000000          nan  0.000000000 -0.356854954  1.000000000
396.250          nan  0.000000000  0.863357447  1.000000000          nan  0.000000000
398.750  0.230901920  2.000000000          nan  0.000000000          nan  0.000000000
401.250 -0.664900330  1.000000000          nan  0.000000000          nan  0.000000000
403.750          nan  0.000000000          nan  0.000000000          nan  0.000000000
406.250          nan  0.000000000          nan  0.000000000  0.189305341  2.000000000
408.750          nan  0.000000000  0.225152946  1.000000000  0.000000000  1.000000000
411.250          nan  0.000000000          nan  0.000000000  0.148764957  2.000000000
413.750          nan  0.000000000 -0.121269100  2.000000000          nan  0.000000000
416.250          nan  0.000000000  0.069046977  1.000000000 -0.190554004  1.000000000
418.750          nan  0.000000000          nan  0.000000000          nan  0.000000000
421.250          nan  0.000000000          nan  0.000000000 -0.114986526  1.000000000
423.750          nan  0.000000000  0.205693088  1.000000000  0.213737267  2.000000000
426.250          nan  0.000000000          nan  0.000000000 -0.236439511  2.000000000
428.750          nan  0.000000000          nan  0.000000000 -0.005434583  1.000000000
431.250          nan  0.000000000  0.241470597  1.000000000          nan  0.000000000
433.750  0.231238169  1.000000000          nan  0.000000000          nan  0.000000000
436.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
438.750 -0.646229950  1.000000000          nan  0.000000000  0.061436939  1.000000000
441.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
443.750          nan  0.000000000  0.000000000  1.000000000          nan  0.000000000
446.250          nan  0.000000000          nan  0.000000000 -0.156506562  1.000000000
448.750          nan  0.000000000          nan  0.000000000 -0.440040638  1.000000000
451.250          nan  0.000000000  0.515988765  1.000000000  0.395469000  1.000000000
453.750          nan  0.000000000          nan  0.000000000          nan  0.000000000
456.250 -0.036832014  1.000000000          nan  0.000000000  0.591444488  1.000000000
458.750          nan  0.000000000          nan  0.000000000  0.414640529  1.000000000
461.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
463.750          nan  0.000000000  0.000000000  1.000000000 -0.329350544  2.000000000
466.250          nan  0.000000000          nan  0.000000000 -0.374596639  2.000000000
468.750          nan  0.000000000          nan  0.000000000          nan  0.000000000
471.250          nan  0.000000000          nan  0.000000000 -0.598756710  1.000000000
473.750          nan  0.000000000          nan  0.000000000  0.524152506  1.000000000
476.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
478.750          nan  0.000000000          nan  0.000000000  0.000000000  2.000000000
481.250          nan  0.000000000          nan  0.000000000  0.000000000  1.000000000
483.750          nan  0.000000000          nan  0.000000000 -0.853359302  1.000000000
486.250          nan  0.000000000  0.000000000  1.000000000  0.558246146  1.000000000
488.750          nan  0.000000000          nan  0.000000000          nan  0.000000000
491.250          nan  0.000000000          nan  0.000000000  0.288636760  1.000000000
493.750          nan  0.000000000          nan  0.000000000  0.000000000  1.000000000
496.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
