   1.25   0.22607915   48.00000000    0.17674873   38.00000000    0.19721880   42.00000000
   3.75   0.24574474   38.00000000    0.17575375   28.00000000    0.18758954   38.00000000
   6.25   0.26899745   39.00000000    0.32992520   38.00000000    0.22167055   45.00000000
   8.75   0.21066031   37.00000000    0.29248645   48.00000000    0.26227152   41.00000000
  11.25   0.15934066   38.00000000    0.11003280   51.00000000    0.20289034   32.00000000
  13.75   0.07472458   32.00000000    0.10132827   35.00000000    0.07387730   43.00000000
  16.25   0.14912984   27.00000000    0.30314701   42.00000000    0.02604979   39.00000000
  18.75   0.10766073   33.00000000    0.06956254   35.00000000    0.09576556   30.00000000
  21.25   0.01492940   33.00000000    0.16672566   33.00000000    0.23126199   37.00000000
  23.75  -0.03070612   24.00000000    0.13690216   35.00000000   -0.02102566   23.00000000
  26.25   0.11796327   33.00000000    0.09143341   40.00000000    0.00474496   31.00000000
  28.75   0.03025134   43.00000000    0.12987420   37.00000000    0.02982620   33.00000000
  31.25  -0.03391007   26.00000000    0.07190064   42.00000000    0.10928728   27.00000000
  33.75  -0.10186796   19.00000000   -0.01644417   49.00000000   -0.00968130   32.00000000
  36.25   0.11127592   20.00000000   -0.11209065   31.00000000   -0.01295951   23.00000000
  38.75  -0.02582405   30.00000000   -0.04016873   39.00000000   -0.15454705   28.00000000
  41.25  -0.01880453   26.00000000   -0.08990615   45.00000000    0.00916780   35.00000000
  43.75  -0.07253400   24.00000000   -0.03922720   42.00000000   -0.06340703   31.00000000
  46.25  -0.19519974   15.00000000    0.17273722   21.00000000   -0.01938367   25.00000000
  48.75   0.02505130   17.00000000   -0.03594038   25.00000000   -0.11549210   32.00000000
  51.25   0.10164616   20.00000000    0.00549290   42.00000000    0.03990353   44.00000000
  53.75   0.05482871   25.00000000   -0.05443334   39.00000000   -0.13461688   19.00000000
  56.25  -0.04697331   22.00000000    0.11891831   41.00000000   -0.10480549   26.00000000
  58.75   0.00764844   24.00000000    0.01736769   42.00000000    0.08872126   32.00000000
  61.25  -0.18362833   17.00000000   -0.05554979   33.00000000   -0.01565234   31.00000000
  63.75   0.05612337   12.00000000   -0.10545681   32.00000000   -0.08731988   28.00000000
  66.25  -0.06950020   20.00000000   -0.04683382   36.00000000   -0.01573079   39.00000000
  68.75  -0.05749395   25.00000000   -0.04154581   39.00000000    0.10246976   20.00000000
  71.25  -0.05292025   24.00000000   -0.03782489   39.00000000   -0.03742679   24.00000000
  73.75  -0.13485023   17.00000000    0.01549882   36.00000000    0.02889878   25.00000000
  76.25  -0.06603018   11.00000000    0.02478829   34.00000000    0.05819067   36.00000000
  78.75   0.22542332   12.00000000   -0.07026151   25.00000000   -0.00402121   32.00000000
  81.25  -0.18632389   22.00000000    0.05921421   36.00000000    0.01266576   21.00000000
  83.75   0.24053061    8.00000000   -0.08922564   33.00000000   -0.02629793   24.00000000
  86.25  -0.01575807   17.00000000   -0.06929394   41.00000000   -0.11741172   33.00000000
  88.75   0.00807924    9.00000000    0.11394854   32.00000000    0.04982187   29.00000000
  91.25  -0.09317897   15.00000000   -0.00913817   46.00000000   -0.05830220   29.00000000
  93.75   0.03250074   14.00000000    0.00856897   31.00000000   -0.05166296   28.00000000
  96.25  -0.20797931   11.00000000    0.02382762   33.00000000   -0.11139099   26.00000000
  98.75  -0.07463919   11.00000000   -0.08496220   38.00000000   -0.22953044   24.00000000
 101.25   0.02519360   20.00000000   -0.10334881   42.00000000   -0.05844531   17.00000000
 103.75  -0.36250068   11.00000000   -0.10097504   36.00000000    0.26417846   21.00000000
 106.25   0.10560471    7.00000000   -0.08926926   41.00000000   -0.06504084   29.00000000
 108.75   0.07989143   10.00000000    0.01132486   37.00000000    0.00280128   27.00000000
 111.25   0.12135891    5.00000000   -0.08512171   24.00000000   -0.14208794   21.00000000
 113.75   0.11493450   14.00000000   -0.01058089   44.00000000    0.10450959   22.00000000
 116.25  -0.33739584   11.00000000    0.01940395   44.00000000   -0.04909846   18.00000000
 118.75  -0.05869725    6.00000000    0.00928834   37.00000000    0.33896583   16.00000000
 121.25  -0.07463196    8.00000000    0.01002768   40.00000000    0.09160865   26.00000000
 123.75  -0.14971808   12.00000000   -0.06919640   43.00000000   -0.12624943   14.00000000
 126.25  -0.16411844   13.00000000    0.04832637   32.00000000   -0.02500047   22.00000000
 128.75   0.25063216    9.00000000    0.08610949   37.00000000   -0.15807738   23.00000000
 131.25   0.14087030   10.00000000   -0.14957992   35.00000000   -0.00539810   18.00000000
 133.75  -0.08219038    9.00000000   -0.02027540   35.00000000   -0.14547562   17.00000000
 136.25   0.23736928    6.00000000    0.05832773   36.00000000   -0.03756925   20.00000000
 138.75  -0.12147033    9.00000000   -0.05712915   41.00000000   -0.22245645   21.00000000
 141.25  -0.21266497   10.00000000    0.25145157   37.00000000    0.09309918   19.00000000
 143.75  -0.05193206   11.00000000    0.07548028   31.00000000    0.11308615   17.00000000
 146.25  -0.51708441    3.00000000   -0.06911494   29.00000000   -0.03717197   23.00000000
 148.75   0.03874553    4.00000000    0.11291088   42.00000000   -0.17617916   26.00000000
 151.25  -0.00192291   11.00000000   -0.07914971   51.00000000    0.01462052   15.00000000
