#   q     Cout       Nout      Cside       Nside       Clong        Nlong
123.750          nan  0.000000000 -0.206247525  4.000000000  0.053914611  2.000000000
126.250  0.000000000  1.000000000 -0.313210042  3.000000000 -0.002726434  2.000000000
128.750          nan  0.000000000  0.000000000  2.000000000  0.162792140  2.000000000
131.250          nan  0.000000000 -0.069176541  2.000000000 -0.994171177  1.000000000
133.750          nan  0.000000000  0.288789806  4.000000000  0.000052937  1.000000000
136.250          nan  0.000000000 -0.035172712  4.000000000  0.359732538  4.000000000
138.750          nan  0.000000000  0.477651919  2.000000000 -0.126539215  2.000000000
141.250  0.820864394  1.000000000 -0.198499505  6.000000000          nan  0.000000000
143.750  0.000000000  1.000000000          nan  0.000000000 -0.294026491  2.000000000
146.250          nan  0.000000000 -0.368401902  2.000000000 -0.565498375  2.000000000
148.750          nan  0.000000000  0.197499755  3.000000000 -0.277945511  2.000000000
151.250 -0.951316903  1.000000000  0.004791563  6.000000000 -0.121492090  3.000000000
153.750 -0.820193209  1.000000000          nan  0.000000000  0.099707199  1.000000000
156.250  0.000000000  1.000000000          nan  0.000000000  0.203981113  4.000000000
158.750 -0.036612986  1.000000000  0.145320000  2.000000000 -0.540052525  1.000000000
161.250  0.958853533  1.000000000  0.269744020  5.000000000 -0.194144760  3.000000000
163.750  0.865838372  1.000000000  0.060844199  4.000000000  0.000000000  1.000000000
166.250  0.205504918  1.000000000  0.129855397  4.000000000          nan  0.000000000
168.750  0.000000000  1.000000000 -0.379684574  3.000000000  0.333855401  2.000000000
171.250          nan  0.000000000 -0.450555660  4.000000000 -0.187999017  3.000000000
173.750          nan  0.000000000  0.032891431  7.000000000 -0.024026937  1.000000000
176.250          nan  0.000000000  0.088802845  5.000000000  0.000000000  1.000000000
178.750          nan  0.000000000 -0.166384235  4.000000000 -0.314041661  3.000000000
181.250          nan  0.000000000 -0.018655888  7.000000000 -0.141436780  2.000000000
183.750  0.250879391  1.000000000  0.000000000  3.000000000          nan  0.000000000
186.250          nan  0.000000000 -0.051007137  5.000000000 -0.109621864  1.000000000
188.750  0.000000000  1.000000000 -0.034503748  4.000000000          nan  0.000000000
191.250          nan  0.000000000 -0.182756080  1.000000000          nan  0.000000000
193.750          nan  0.000000000 -0.215055574  5.000000000          nan  0.000000000
196.250  0.290933041  2.000000000  0.112265638  4.000000000  0.000000000  1.000000000
198.750          nan  0.000000000  0.037523516  3.000000000 -0.000598994  1.000000000
201.250          nan  0.000000000          nan  0.000000000  0.009226739  3.000000000
203.750          nan  0.000000000  0.121764125  7.000000000 -0.141659575  4.000000000
206.250  0.529155195  2.000000000 -0.019352415  2.000000000 -0.338987502  3.000000000
208.750          nan  0.000000000 -0.096529425  3.000000000 -0.024861729  3.000000000
211.250          nan  0.000000000 -0.057028408  3.000000000  0.303323622  2.000000000
213.750          nan  0.000000000          nan  0.000000000  0.000000000  1.000000000
216.250          nan  0.000000000  0.107099997  3.000000000          nan  0.000000000
218.750 -0.320676769  1.000000000  0.216150611  2.000000000          nan  0.000000000
221.250          nan  0.000000000 -0.135210067  2.000000000          nan  0.000000000
223.750  0.630494269  1.000000000 -0.018819422  4.000000000  0.092719258  2.000000000
226.250 -0.108434371  1.000000000          nan  0.000000000          nan  0.000000000
228.750          nan  0.000000000 -0.008708116  2.000000000          nan  0.000000000
231.250          nan  0.000000000 -0.147388930  3.000000000          nan  0.000000000
233.750          nan  0.000000000  0.118826877  3.000000000  0.000000000  1.000000000
236.250 -0.254197686  1.000000000  0.516564914  3.000000000 -0.453311663  1.000000000
238.750          nan  0.000000000 -0.407230628  2.000000000          nan  0.000000000
241.250  0.000000000  1.000000000 -0.276212272  2.000000000 -0.461779080  2.000000000
243.750 -0.256211546  1.000000000 -0.020248107  3.000000000          nan  0.000000000
246.250          nan  0.000000000          nan  0.000000000  0.633335069  1.000000000
248.750          nan  0.000000000  0.000000000  1.000000000  0.000000000  1.000000000
251.250          nan  0.000000000  0.173658688  1.000000000  0.047718726  2.000000000
253.750          nan  0.000000000  0.641653027  1.000000000          nan  0.000000000
256.250          nan  0.000000000 -0.387270825  2.000000000          nan  0.000000000
258.750          nan  0.000000000 -0.369845679  2.000000000 -0.362792538  1.000000000
261.250          nan  0.000000000 -0.423277007  1.000000000  0.166104251  3.000000000
263.750          nan  0.000000000 -0.354333846  1.000000000          nan  0.000000000
266.250 -0.693801273  1.000000000  0.000000000  1.000000000          nan  0.000000000
268.750  0.271509687  3.000000000 -0.000334464  1.000000000 -0.113295166  1.000000000
271.250 -0.146266299  1.000000000  0.196625138  4.000000000  0.000170718  1.000000000
273.750  0.535540221  1.000000000 -0.118686225  4.000000000 -0.096171387  2.000000000
276.250          nan  0.000000000  0.000000000  1.000000000 -0.135413142  2.000000000
278.750  0.000000000  1.000000000          nan  0.000000000  0.355165575  2.000000000
281.250          nan  0.000000000  0.481660473  2.000000000          nan  0.000000000
283.750          nan  0.000000000          nan  0.000000000          nan  0.000000000
286.250          nan  0.000000000          nan  0.000000000  0.449707648  1.000000000
288.750          nan  0.000000000 -0.265644492  1.000000000 -0.334362268  1.000000000
291.250          nan  0.000000000  0.355096064  1.000000000 -0.067249716  1.000000000
293.750          nan  0.000000000          nan  0.000000000          nan  0.000000000
296.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
298.750 -0.490922874  1.000000000  0.700282639  1.000000000          nan  0.000000000
301.250          nan  0.000000000 -0.057276402  1.000000000          nan  0.000000000
303.750 -0.745200687  1.000000000  0.032408923  2.000000000 -0.105387332  2.000000000
306.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
308.750          nan  0.000000000          nan  0.000000000          nan  0.000000000
311.250          nan  0.000000000 -0.092255072  1.000000000          nan  0.000000000
313.750  0.000000000  1.000000000          nan  0.000000000 -0.419274664  2.000000000
316.250          nan  0.000000000          nan  0.000000000 -0.000069817  2.000000000
318.750  0.000000000  1.000000000  0.429820268  1.000000000  0.711070223  1.000000000
321.250          nan  0.000000000  0.179108085  1.000000000          nan  0.000000000
323.750          nan  0.000000000 -0.431342117  1.000000000  0.601437586  1.000000000
326.250          nan  0.000000000  0.000000000  1.000000000          nan  0.000000000
328.750          nan  0.000000000  0.000000000  2.000000000 -0.407957957  1.000000000
331.250  0.001712389  1.000000000          nan  0.000000000          nan  0.000000000
333.750          nan  0.000000000  0.000000000  1.000000000 -0.525021100  1.000000000
336.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
338.750          nan  0.000000000 -0.114764611  1.000000000 -0.401334991  4.000000000
341.250          nan  0.000000000 -0.095571454  1.000000000 -0.098731778  1.000000000
343.750          nan  0.000000000          nan  0.000000000          nan  0.000000000
346.250 -0.204967112  2.000000000          nan  0.000000000          nan  0.000000000
348.750 -0.654715987  1.000000000  0.283152688  2.000000000  0.113575605  2.000000000
351.250          nan  0.000000000          nan  0.000000000 -0.264733173  2.000000000
353.750          nan  0.000000000 -0.445402392  1.000000000 -0.095962890  2.000000000
356.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
358.750          nan  0.000000000 -0.099100172  2.000000000 -0.365028001  1.000000000
361.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
363.750          nan  0.000000000          nan  0.000000000 -0.026481519  1.000000000
366.250          nan  0.000000000  0.000000000  1.000000000  0.200699466  1.000000000
368.750          nan  0.000000000          nan  0.000000000          nan  0.000000000
371.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
373.750  0.780843058  1.000000000 -0.891011978  1.000000000          nan  0.000000000
376.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
378.750          nan  0.000000000  0.005501650  2.000000000          nan  0.000000000
381.250          nan  0.000000000 -0.134619755  1.000000000          nan  0.000000000
383.750          nan  0.000000000          nan  0.000000000 -0.050633987  2.000000000
386.250          nan  0.000000000          nan  0.000000000  0.234047805  2.000000000
388.750 -0.164798389  1.000000000  0.000000000  1.000000000 -0.127379848  1.000000000
391.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
393.750          nan  0.000000000          nan  0.000000000          nan  0.000000000
396.250          nan  0.000000000          nan  0.000000000  0.124681248  1.000000000
398.750          nan  0.000000000          nan  0.000000000          nan  0.000000000
401.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
403.750          nan  0.000000000          nan  0.000000000          nan  0.000000000
406.250          nan  0.000000000          nan  0.000000000 -0.400725751  1.000000000
408.750 -0.478381055  1.000000000          nan  0.000000000          nan  0.000000000
411.250          nan  0.000000000 -0.199903696  2.000000000          nan  0.000000000
413.750          nan  0.000000000          nan  0.000000000 -0.405768089  2.000000000
416.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
418.750          nan  0.000000000          nan  0.000000000          nan  0.000000000
421.250 -0.524272740  1.000000000          nan  0.000000000  0.785420971  1.000000000
423.750  0.000000000  1.000000000          nan  0.000000000  0.078743567  2.000000000
426.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
428.750          nan  0.000000000          nan  0.000000000          nan  0.000000000
431.250          nan  0.000000000          nan  0.000000000 -0.266527855  1.000000000
433.750          nan  0.000000000 -0.051114426  1.000000000          nan  0.000000000
436.250  0.056015539  1.000000000          nan  0.000000000  0.000000000  1.000000000
438.750          nan  0.000000000          nan  0.000000000          nan  0.000000000
441.250          nan  0.000000000          nan  0.000000000 -0.163595632  3.000000000
443.750          nan  0.000000000 -0.008557452  1.000000000          nan  0.000000000
446.250 -0.551146945  1.000000000  0.085966942  1.000000000  0.071543885  1.000000000
448.750          nan  0.000000000  0.686535631  1.000000000          nan  0.000000000
451.250          nan  0.000000000          nan  0.000000000 -0.193061541  1.000000000
453.750  0.003105614  1.000000000          nan  0.000000000 -0.570268440  2.000000000
456.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
458.750  0.258370814  1.000000000          nan  0.000000000 -0.005590288  2.000000000
461.250          nan  0.000000000          nan  0.000000000 -0.032409323  1.000000000
463.750          nan  0.000000000          nan  0.000000000 -0.645347513  1.000000000
466.250 -0.123009077  1.000000000          nan  0.000000000  0.000000000  3.000000000
468.750 -0.113296260  1.000000000          nan  0.000000000 -0.306936070  2.000000000
471.250 -0.092323669  1.000000000          nan  0.000000000  0.468987809  1.000000000
473.750          nan  0.000000000          nan  0.000000000  0.674292734  1.000000000
476.250          nan  0.000000000          nan  0.000000000 -0.495876878  1.000000000
478.750          nan  0.000000000          nan  0.000000000 -0.519231106  1.000000000
481.250          nan  0.000000000          nan  0.000000000  0.000000000  1.000000000
483.750          nan  0.000000000          nan  0.000000000          nan  0.000000000
486.250 -0.724775855  1.000000000          nan  0.000000000  0.180993689  1.000000000
488.750          nan  0.000000000          nan  0.000000000          nan  0.000000000
491.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
493.750          nan  0.000000000          nan  0.000000000 -0.377063856  1.000000000
496.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
