  5.000 -62.788808649 48156.000000000  6.422731580 24352.000000000 16.309495439 10214.000000000 -24.327982635 2942.000000000 20.968970856 2464.000000000  8.573372930 560.000000000
 15.000 48.989816851 48478.000000000 18.258343655 23934.000000000  2.941853479 10186.000000000 15.642721579 2890.000000000 15.955802562 2454.000000000  2.401497294 572.000000000
 25.000 178.468688407 47654.000000000 -11.107911107 23740.000000000 -15.197675965 10030.000000000 20.851581874 2840.000000000 23.580897849 2562.000000000 -8.643261923 572.000000000
 35.000 -46.442535565 47806.000000000 -1.921797837 23742.000000000  1.114808769 10194.000000000  2.121829494 2910.000000000 12.239832362 2554.000000000 -7.900792944 508.000000000
 45.000 69.489955375 48692.000000000 58.360345058 23584.000000000 -22.195782413 10266.000000000 58.252007761 2808.000000000  7.781332613 2466.000000000  0.028105379 528.000000000
 55.000 150.911531611 47754.000000000 18.801606849 24020.000000000  3.949479976 10358.000000000 -25.182070300 2818.000000000 11.120201828 2444.000000000  6.023938343 470.000000000
 65.000 -13.456982959 48206.000000000 -47.805364179 24058.000000000  5.486410871 10278.000000000 45.444538066 2808.000000000 -20.693907830 2610.000000000  7.489301339 532.000000000
 75.000 -10.059559319 48312.000000000 -77.760672029 23604.000000000  0.195043098 10170.000000000  4.358753742 2770.000000000 -16.666642228 2652.000000000  3.664547017 522.000000000
 85.000 69.290225160 47950.000000000 -11.517508715 23188.000000000 -6.415954996 10098.000000000 18.864885536 2878.000000000 -1.315142217 2612.000000000 -1.503860522 572.000000000
 95.000  5.033910840 48038.000000000 12.425690352 23774.000000000 -2.747113818 10184.000000000 -62.494091966 2930.000000000 -13.600167846 2518.000000000 -1.677656034 548.000000000
105.000  4.271227526 48376.000000000 65.916321364 23802.000000000 -8.573755534 10038.000000000 -2.570693595 2924.000000000 -11.838929465 2480.000000000 -1.036530132 506.000000000
115.000 -88.592112788 47642.000000000 33.030254833 23414.000000000 -37.509545468 10278.000000000 -6.637200513 2836.000000000 11.548281197 2574.000000000  7.711125771 578.000000000
125.000 211.557913995 48222.000000000 -11.345568860 23556.000000000 -8.617351713 10080.000000000 11.355714209 2892.000000000  5.321063235 2532.000000000  2.148979114 550.000000000
135.000 -35.608840852 48310.000000000  2.496592732 23340.000000000 11.097179485 10272.000000000 17.492027471 2732.000000000 22.536845393 2360.000000000  3.938904618 582.000000000
145.000 -19.172937714 47892.000000000 21.282497618 23906.000000000 -5.924798832 10188.000000000 23.486346231 2866.000000000 -6.483453711 2392.000000000  4.598431180 568.000000000
155.000 65.529144735 48170.000000000 -48.602231991 23602.000000000 -3.174204962 10116.000000000  9.152521171 2878.000000000 -19.424136044 2484.000000000 -5.048197745 574.000000000
165.000 -76.676050487 48350.000000000 -42.158065603 23708.000000000 -27.925274388 10210.000000000 -32.072345636 2900.000000000  3.608970608 2522.000000000  3.916522361 552.000000000
175.000 41.317442679 47940.000000000 -26.127449793 23466.000000000 -6.755143065 10426.000000000 -6.078546165 2836.000000000 -3.406205535 2572.000000000 -12.500440769 534.000000000
