#   q     Cout       Nout      Cside       Nside       Clong        Nlong
241.250  0.413254845  1.000000000 -0.135965295  3.000000000          nan  0.000000000
243.750          nan  0.000000000  0.010988914  2.000000000 -0.554834930  2.000000000
246.250          nan  0.000000000 -0.608105544  1.000000000  0.481198831  1.000000000
248.750          nan  0.000000000 -0.174355781  3.000000000          nan  0.000000000
251.250          nan  0.000000000 -0.172389182  2.000000000          nan  0.000000000
253.750  0.393050672  1.000000000          nan  0.000000000  0.285665910  2.000000000
256.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
258.750 -0.374370763  1.000000000 -0.712116883  1.000000000  0.000000000  2.000000000
261.250          nan  0.000000000 -0.679201992  1.000000000          nan  0.000000000
263.750          nan  0.000000000 -0.021564568  2.000000000  0.105682300  1.000000000
266.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
268.750          nan  0.000000000          nan  0.000000000 -0.076518373  2.000000000
271.250          nan  0.000000000  0.146568276  4.000000000          nan  0.000000000
273.750          nan  0.000000000  0.134530232  1.000000000 -0.592075383  1.000000000
276.250          nan  0.000000000  0.033585475  4.000000000  0.380118251  1.000000000
278.750          nan  0.000000000  0.086422149  2.000000000  0.518724396  1.000000000
281.250  0.408727597  1.000000000 -0.028276075  2.000000000  0.904993568  1.000000000
283.750          nan  0.000000000          nan  0.000000000  0.064118975  1.000000000
286.250          nan  0.000000000  0.213359571  3.000000000 -0.025992603  1.000000000
288.750          nan  0.000000000 -0.096760959  4.000000000          nan  0.000000000
291.250 -0.493514873  1.000000000          nan  0.000000000          nan  0.000000000
293.750          nan  0.000000000          nan  0.000000000          nan  0.000000000
296.250          nan  0.000000000          nan  0.000000000  0.000000000  1.000000000
298.750          nan  0.000000000  0.014571230  3.000000000  0.052907922  2.000000000
301.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
303.750 -0.511862352  1.000000000 -0.144495761  1.000000000          nan  0.000000000
306.250          nan  0.000000000  0.000000000  1.000000000          nan  0.000000000
308.750          nan  0.000000000 -0.133169974  1.000000000  0.000000000  1.000000000
311.250 -0.834339045  1.000000000 -0.009775398  1.000000000          nan  0.000000000
313.750          nan  0.000000000 -0.222079106  2.000000000  0.348903664  3.000000000
316.250          nan  0.000000000 -0.306463203  1.000000000          nan  0.000000000
318.750 -0.697135321  1.000000000  0.104913264  3.000000000  0.325237308  2.000000000
321.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
323.750          nan  0.000000000  0.000000000  1.000000000  0.208359594  3.000000000
326.250          nan  0.000000000 -0.013369091  2.000000000          nan  0.000000000
328.750          nan  0.000000000          nan  0.000000000          nan  0.000000000
331.250          nan  0.000000000 -0.064611923  1.000000000  0.120097180  3.000000000
333.750          nan  0.000000000          nan  0.000000000  0.119120775  2.000000000
336.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
338.750          nan  0.000000000          nan  0.000000000  0.243090286  2.000000000
341.250          nan  0.000000000          nan  0.000000000  0.000000000  1.000000000
343.750          nan  0.000000000          nan  0.000000000  0.178696330  1.000000000
346.250          nan  0.000000000          nan  0.000000000 -0.476411193  1.000000000
348.750          nan  0.000000000          nan  0.000000000  0.053056725  4.000000000
351.250  0.000000000  1.000000000          nan  0.000000000          nan  0.000000000
353.750          nan  0.000000000 -0.223063407  1.000000000          nan  0.000000000
356.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
358.750          nan  0.000000000  0.488074640  1.000000000  0.008543732  2.000000000
361.250 -0.001450530  1.000000000  0.208571561  1.000000000          nan  0.000000000
363.750          nan  0.000000000          nan  0.000000000 -0.012255611  1.000000000
366.250          nan  0.000000000          nan  0.000000000  0.000000000  1.000000000
368.750          nan  0.000000000          nan  0.000000000          nan  0.000000000
371.250          nan  0.000000000 -0.537901852  1.000000000  0.063005827  1.000000000
373.750 -0.186552859  1.000000000          nan  0.000000000          nan  0.000000000
376.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
378.750  0.899209759  1.000000000          nan  0.000000000          nan  0.000000000
381.250          nan  0.000000000  0.482741368  1.000000000          nan  0.000000000
383.750          nan  0.000000000          nan  0.000000000          nan  0.000000000
386.250          nan  0.000000000  0.000000000  1.000000000 -0.032227885  1.000000000
388.750  0.000000000  1.000000000          nan  0.000000000 -0.316549594  1.000000000
391.250          nan  0.000000000 -0.093763993  1.000000000          nan  0.000000000
393.750          nan  0.000000000          nan  0.000000000 -0.199435120  2.000000000
396.250 -0.073943975  1.000000000          nan  0.000000000  0.000000000  2.000000000
398.750          nan  0.000000000          nan  0.000000000          nan  0.000000000
401.250          nan  0.000000000  0.372338387  1.000000000  0.205648328  2.000000000
403.750          nan  0.000000000  0.000000000  1.000000000          nan  0.000000000
406.250          nan  0.000000000          nan  0.000000000 -0.793335919  1.000000000
408.750          nan  0.000000000          nan  0.000000000          nan  0.000000000
411.250 -0.017811885  1.000000000          nan  0.000000000  0.239705659  1.000000000
413.750          nan  0.000000000  0.638850379  1.000000000          nan  0.000000000
416.250          nan  0.000000000 -0.412293396  1.000000000  0.247523713  2.000000000
418.750  0.062085784  1.000000000 -0.430725454  1.000000000  0.000000000  1.000000000
421.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
423.750  0.000000000  2.000000000          nan  0.000000000  0.124992513  2.000000000
426.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
428.750          nan  0.000000000          nan  0.000000000 -0.009982316  1.000000000
431.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
433.750          nan  0.000000000          nan  0.000000000  0.122964100  3.000000000
436.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
438.750 -0.763814731  1.000000000          nan  0.000000000 -0.235736991  1.000000000
441.250          nan  0.000000000          nan  0.000000000 -0.791308842  1.000000000
443.750          nan  0.000000000 -0.612316989  1.000000000  0.205196494  2.000000000
446.250          nan  0.000000000          nan  0.000000000 -0.061339752  3.000000000
448.750 -0.043203871  1.000000000          nan  0.000000000          nan  0.000000000
451.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
453.750  0.255627431  1.000000000          nan  0.000000000          nan  0.000000000
456.250  0.000000000  1.000000000          nan  0.000000000 -0.865052044  1.000000000
458.750          nan  0.000000000          nan  0.000000000          nan  0.000000000
461.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
463.750  0.524126970  1.000000000          nan  0.000000000  0.192815924  2.000000000
466.250 -0.667136250  1.000000000          nan  0.000000000  0.010159945  1.000000000
468.750          nan  0.000000000          nan  0.000000000  0.249830877  1.000000000
471.250          nan  0.000000000          nan  0.000000000  0.266993161  2.000000000
473.750          nan  0.000000000          nan  0.000000000 -0.086832621  2.000000000
476.250          nan  0.000000000          nan  0.000000000 -0.177013083  4.000000000
478.750          nan  0.000000000          nan  0.000000000  0.000000000  1.000000000
481.250          nan  0.000000000          nan  0.000000000 -0.179593955  1.000000000
483.750  0.000000000  1.000000000          nan  0.000000000          nan  0.000000000
486.250          nan  0.000000000          nan  0.000000000  0.000000000  1.000000000
488.750          nan  0.000000000          nan  0.000000000          nan  0.000000000
491.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
493.750 -0.582209566  1.000000000  0.009278738  2.000000000  0.000000000  1.000000000
496.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
