#   q     Cout       Nout      Cside       Nside       Clong        Nlong
208.750          nan  0.000000000  0.112500236  5.000000000 -0.272088419  2.000000000
211.250  0.000000000  1.000000000  0.130975138  3.000000000 -0.063140592  3.000000000
213.750          nan  0.000000000 -0.131114702  1.000000000 -0.112659112  3.000000000
216.250          nan  0.000000000  0.039467514  2.000000000 -0.173975024  1.000000000
218.750 -0.944268646  1.000000000 -0.154967519  2.000000000 -0.426873747  2.000000000
221.250 -0.614871286  1.000000000  0.035803725  3.000000000          nan  0.000000000
223.750          nan  0.000000000  0.110457160  3.000000000          nan  0.000000000
226.250          nan  0.000000000          nan  0.000000000  0.000000000  1.000000000
228.750          nan  0.000000000  0.000000000  3.000000000  0.080056503  2.000000000
231.250 -0.672363328  1.000000000  0.135872865  2.000000000          nan  0.000000000
233.750          nan  0.000000000 -0.131804780  5.000000000  0.012692572  2.000000000
236.250          nan  0.000000000  0.103031794  5.000000000 -0.158035147  3.000000000
238.750          nan  0.000000000  0.514915715  1.000000000  0.135694564  1.000000000
241.250          nan  0.000000000          nan  0.000000000  0.009569356  2.000000000
243.750          nan  0.000000000 -0.053774492  1.000000000 -0.349231502  1.000000000
246.250          nan  0.000000000  0.198737871  1.000000000          nan  0.000000000
248.750  0.000000000  1.000000000          nan  0.000000000          nan  0.000000000
251.250  0.381179387  1.000000000 -0.406878053  1.000000000  0.000000000  1.000000000
253.750 -0.765849204  2.000000000  0.695729661  1.000000000          nan  0.000000000
256.250          nan  0.000000000  0.000000000  1.000000000  0.000000000  1.000000000
258.750          nan  0.000000000          nan  0.000000000          nan  0.000000000
261.250  0.000000000  1.000000000 -0.608716227  1.000000000          nan  0.000000000
263.750          nan  0.000000000          nan  0.000000000          nan  0.000000000
266.250          nan  0.000000000  0.241002422  2.000000000          nan  0.000000000
268.750  0.000000000  1.000000000  0.000000000  1.000000000  0.000000000  3.000000000
271.250          nan  0.000000000          nan  0.000000000 -0.187536484  1.000000000
273.750 -0.026431185  1.000000000 -0.259241700  2.000000000 -0.783066149  1.000000000
276.250          nan  0.000000000  0.202561147  3.000000000          nan  0.000000000
278.750          nan  0.000000000  0.822809087  1.000000000          nan  0.000000000
281.250          nan  0.000000000 -0.014742236  1.000000000          nan  0.000000000
283.750          nan  0.000000000          nan  0.000000000  0.266445075  1.000000000
286.250  0.334308170  1.000000000  0.173995001  2.000000000          nan  0.000000000
288.750          nan  0.000000000          nan  0.000000000 -0.186284314  3.000000000
291.250  0.295231988  1.000000000  0.093797076  2.000000000  0.019129171  3.000000000
293.750  0.000000000  1.000000000  0.301457096  2.000000000 -0.024352614  2.000000000
296.250          nan  0.000000000          nan  0.000000000 -0.285829951  1.000000000
298.750          nan  0.000000000          nan  0.000000000  0.000000000  2.000000000
301.250          nan  0.000000000  0.140787432  2.000000000  0.426777026  1.000000000
303.750          nan  0.000000000          nan  0.000000000  0.142691349  1.000000000
306.250          nan  0.000000000  0.000048809  1.000000000 -0.498520016  1.000000000
308.750  0.000000000  1.000000000  0.150392695  1.000000000          nan  0.000000000
311.250          nan  0.000000000          nan  0.000000000 -0.456193940  1.000000000
313.750  0.000000000  2.000000000 -0.105696796  3.000000000  0.093391447  2.000000000
316.250          nan  0.000000000  0.250510063  2.000000000 -0.484952690  2.000000000
318.750          nan  0.000000000          nan  0.000000000  0.453384845  2.000000000
321.250 -0.492223406  2.000000000          nan  0.000000000  0.000000000  1.000000000
323.750          nan  0.000000000 -0.274472790  2.000000000          nan  0.000000000
326.250          nan  0.000000000          nan  0.000000000  0.000000000  1.000000000
328.750          nan  0.000000000          nan  0.000000000          nan  0.000000000
331.250  0.000000000  1.000000000          nan  0.000000000          nan  0.000000000
333.750          nan  0.000000000          nan  0.000000000  0.297410243  2.000000000
336.250          nan  0.000000000          nan  0.000000000  0.036548520  2.000000000
338.750  0.404541425  3.000000000  0.000000000  1.000000000 -0.302906537  1.000000000
341.250  0.015235659  1.000000000          nan  0.000000000          nan  0.000000000
343.750          nan  0.000000000  0.136696301  2.000000000  0.065791143  1.000000000
346.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
348.750  0.000000000  1.000000000          nan  0.000000000          nan  0.000000000
351.250          nan  0.000000000  0.039443126  1.000000000  0.028225680  2.000000000
353.750 -0.018286338  1.000000000          nan  0.000000000 -0.143645552  1.000000000
356.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
358.750          nan  0.000000000  0.000000000  1.000000000          nan  0.000000000
361.250          nan  0.000000000          nan  0.000000000  0.401710615  1.000000000
363.750          nan  0.000000000  0.000000000  1.000000000  0.552173134  1.000000000
366.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
368.750  0.000000000  1.000000000  0.011453166  3.000000000 -0.061718096  5.000000000
371.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
373.750 -0.619489818  1.000000000  0.590626524  1.000000000 -0.199550180  1.000000000
376.250          nan  0.000000000  0.289536521  2.000000000  0.000000000  1.000000000
378.750          nan  0.000000000  0.000000000  1.000000000          nan  0.000000000
381.250          nan  0.000000000  0.129703639  1.000000000          nan  0.000000000
383.750          nan  0.000000000  0.652029707  1.000000000 -0.174019060  2.000000000
386.250          nan  0.000000000          nan  0.000000000  0.000000000  1.000000000
388.750          nan  0.000000000          nan  0.000000000 -0.012675870  1.000000000
391.250 -0.051490301  1.000000000  0.149315034  1.000000000  0.000000000  1.000000000
393.750          nan  0.000000000 -0.172611577  1.000000000 -0.111648408  1.000000000
396.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
398.750          nan  0.000000000  0.000000000  2.000000000  0.000000000  1.000000000
401.250  0.467378653  1.000000000          nan  0.000000000  0.000000000  1.000000000
403.750  0.000000000  1.000000000          nan  0.000000000 -0.083647092  2.000000000
406.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
408.750          nan  0.000000000 -0.287764841  1.000000000          nan  0.000000000
411.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
413.750          nan  0.000000000          nan  0.000000000          nan  0.000000000
416.250  0.000000000  1.000000000          nan  0.000000000          nan  0.000000000
418.750          nan  0.000000000          nan  0.000000000 -0.190738108  1.000000000
421.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
423.750          nan  0.000000000          nan  0.000000000 -0.122887529  1.000000000
426.250          nan  0.000000000  0.671102400  1.000000000          nan  0.000000000
428.750          nan  0.000000000          nan  0.000000000          nan  0.000000000
431.250  0.001483237  1.000000000          nan  0.000000000  0.191152722  1.000000000
433.750          nan  0.000000000          nan  0.000000000          nan  0.000000000
436.250  0.282330487  2.000000000          nan  0.000000000 -0.029731464  1.000000000
438.750          nan  0.000000000          nan  0.000000000  0.000000000  1.000000000
441.250          nan  0.000000000          nan  0.000000000 -0.140862105  2.000000000
443.750          nan  0.000000000          nan  0.000000000  0.060337377  1.000000000
446.250          nan  0.000000000          nan  0.000000000  0.000000000  1.000000000
448.750          nan  0.000000000          nan  0.000000000 -0.146553779  2.000000000
451.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
453.750          nan  0.000000000          nan  0.000000000          nan  0.000000000
456.250          nan  0.000000000          nan  0.000000000  0.000000000  1.000000000
458.750          nan  0.000000000          nan  0.000000000          nan  0.000000000
461.250          nan  0.000000000  0.321573533  2.000000000 -0.627049398  1.000000000
463.750          nan  0.000000000          nan  0.000000000  0.155352087  1.000000000
466.250          nan  0.000000000          nan  0.000000000 -0.036457336  2.000000000
468.750 -0.056902286  1.000000000          nan  0.000000000          nan  0.000000000
471.250          nan  0.000000000          nan  0.000000000  0.277588304  1.000000000
473.750          nan  0.000000000          nan  0.000000000          nan  0.000000000
476.250          nan  0.000000000          nan  0.000000000  0.000000000  1.000000000
478.750          nan  0.000000000          nan  0.000000000 -0.787033156  1.000000000
481.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
483.750  0.000000000  1.000000000          nan  0.000000000 -0.099052487  1.000000000
486.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
488.750          nan  0.000000000          nan  0.000000000 -0.393644125  1.000000000
491.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
493.750          nan  0.000000000          nan  0.000000000  0.257625279  1.000000000
496.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
