#   delphi     C(delphi)    Nphi
 5.0000  0.000895190      1223246
15.0000  0.000278726      1224514
25.0000 -0.000164354      1223092
35.0000  0.000125571      1223763
45.0000 -0.000016064      1224239
55.0000  0.000037335      1222225
65.0000  0.000078643      1224439
75.0000 -0.000016434      1224202
85.0000  0.000072601      1223800
95.0000  0.000133737      1222402
105.0000  0.000042402      1224609
115.0000 -0.000003562      1225544
125.0000 -0.000000470      1223725
135.0000  0.000055698      1225621
145.0000  0.000108636      1223565
155.0000  0.000141258      1222053
165.0000 -0.000138953      1220417
175.0000 -0.000000149      1222711
