#   delphi     C(delphi)    Nphi
 5.0000  0.001028080      1222875
15.0000  0.000199366      1225492
25.0000  0.000170834      1223693
35.0000  0.000101837      1222087
45.0000  0.000030354      1225451
55.0000  0.000191106      1222047
65.0000  0.000321606      1223549
75.0000  0.000120818      1225298
85.0000  0.000099877      1223150
95.0000 -0.000094434      1223529
105.0000 -0.000041574      1222633
115.0000  0.000045110      1221759
125.0000 -0.000019392      1224580
135.0000  0.000037660      1223537
145.0000  0.000064628      1222188
155.0000  0.000093268      1224521
165.0000  0.000055894      1222212
175.0000 -0.000041867      1223186
