#   dely     C(y)    Ny
 0.0500  0.000333080      2845155
 0.1500  0.000126696      2752779
 0.2500  0.000112776      2591578
 0.3500  0.000096424      2389230
 0.4500 -0.000025390      2164454
 0.5500  0.000008587      1929574
 0.6500  0.000056720      1692915
 0.7500  0.000073266      1453646
 0.8500 -0.000108001      1216004
 0.9500  0.000060670       985543
 1.0500  0.000194743       760007
 1.1500  0.000229556       549112
 1.2500 -0.000062018       360688
 1.3500 -0.000030304       209709
 1.4500  0.000105648        99851
 1.5500 -0.000587853        33379
 1.6500 -0.000626422         5183
 1.7500 -0.010871685           81
 1.8500         -nan            0
 1.9500         -nan            0
