#   delphi     C(delphi)    Nphi
 5.0000  0.000899570      1223981
15.0000  0.000421095      1224787
25.0000  0.000140459      1223623
35.0000  0.000167090      1224313
45.0000  0.000105578      1221637
55.0000  0.000030673      1224024
65.0000 -0.000031331      1221793
75.0000  0.000031439      1225223
85.0000 -0.000121986      1224130
95.0000  0.000231506      1222989
105.0000  0.000025927      1222709
115.0000 -0.000096707      1224215
125.0000  0.000082917      1223359
135.0000  0.000041311      1223184
145.0000 -0.000002933      1224113
155.0000  0.000012028      1223375
165.0000  0.000006104      1224322
175.0000 -0.000042910      1224057
