#   delphi     C(delphi)    Nphi
 5.0000  0.001068673      1224418
15.0000  0.000361864      1223369
25.0000  0.000127316      1223847
35.0000 -0.000075740      1224531
45.0000  0.000030914      1222569
55.0000  0.000153233      1223424
65.0000  0.000069937      1225021
75.0000  0.000065832      1223821
85.0000  0.000034519      1223232
95.0000  0.000004659      1222630
105.0000  0.000070273      1223585
115.0000  0.000019793      1225965
125.0000 -0.000006704      1224264
135.0000 -0.000062527      1224954
145.0000  0.000002207      1224831
155.0000  0.000049749      1223450
165.0000  0.000060403      1221902
175.0000  0.000129301      1223982
