   1.25   0.23787639  6106.00000000    0.00705936    0.30040579  5996.00000000    0.00825541    0.29453593  5907.00000000    0.00821473    2.41842677 108.00000000   0.26844803
   3.75   0.19607374  5949.00000000    0.00607882    0.20672654  6015.00000000    0.00403164    0.21284333  6037.00000000    0.00328276    0.87183603 842.00000000   0.03389657
   6.25   0.15972395  5876.00000000    0.00446259    0.15553264  5751.00000000    0.00294626    0.14690734  5879.00000000    0.00241115    0.38346847 2274.00000000   0.00950229
   8.75   0.13430999  5828.00000000    0.00326651    0.11369125  5870.00000000    0.00317044    0.11676341  5967.00000000    0.00234679    0.21951557 4526.00000000   0.00503351
  11.25   0.10568983  5926.00000000    0.00189427    0.08380535  5940.00000000    0.00185929    0.08530778  5731.00000000    0.00195283    0.14743924 7263.00000000   0.00236110
  13.75   0.08810877  5775.00000000    0.00217020    0.06301387  5888.00000000    0.00170298    0.06757118  5939.00000000    0.00193354    0.09998674 10563.00000000   0.00104867
  16.25   0.07352973  5652.00000000    0.00282856    0.04990002  5804.00000000    0.00151461    0.05145721  5861.00000000    0.00172182    0.07519677 14737.00000000   0.00123331
  18.75   0.06048065  5680.00000000    0.00203462    0.03827396  5872.00000000    0.00139430    0.03982568  5752.00000000    0.00206816    0.05125546 19740.00000000   0.00081095
  21.25   0.04943741  5659.00000000    0.00166517    0.03175723  5946.00000000    0.00151217    0.02973668  5506.00000000    0.00228317    0.04192437 25226.00000000   0.00063867
  23.75   0.04582593  5574.00000000    0.00149174    0.02500853  5811.00000000    0.00168184    0.02584966  5579.00000000    0.00193487    0.03160028 30960.00000000   0.00073378
  26.25   0.04139952  5522.00000000    0.00119848    0.01951893  5814.00000000    0.00137621    0.01965182  5467.00000000    0.00157492    0.02616755 37592.00000000   0.00064947
  28.75   0.03745049  5428.00000000    0.00148918    0.01645286  6036.00000000    0.00178976    0.01387170  5645.00000000    0.00140355    0.02050704 44650.00000000   0.00048337
  31.25   0.02993488  5388.00000000    0.00199462    0.01406377  5833.00000000    0.00143815    0.01238310  5461.00000000    0.00107360    0.01743023 52556.00000000   0.00050432
  33.75   0.02635576  5437.00000000    0.00204119    0.01324707  5812.00000000    0.00144214    0.01193072  5420.00000000    0.00137301    0.01320192 60850.00000000   0.00038225
  36.25   0.02373476  5321.00000000    0.00135136    0.00858096  5819.00000000    0.00133395    0.00881124  5513.00000000    0.00136980    0.01262426 69959.00000000   0.00039361
  38.75   0.02191162  5219.00000000    0.00135216    0.00707324  5784.00000000    0.00155446    0.00568540  5424.00000000    0.00131387    0.01004012 78848.00000000   0.00032950
  41.25   0.01762656  5128.00000000    0.00132542    0.00634405  5878.00000000    0.00143268    0.00515891  5322.00000000    0.00131026    0.00840811 89129.00000000   0.00036631
  43.75   0.01635338  5306.00000000    0.00144092    0.00645427  5800.00000000    0.00129628    0.00799470  5362.00000000    0.00123119    0.00768750 99447.00000000   0.00022480
  46.25   0.01597708  5111.00000000    0.00147625    0.00281018  5810.00000000    0.00132229    0.00587968  5264.00000000    0.00133765    0.00650498 109694.00000000   0.00028104
  48.75   0.01723956  5020.00000000    0.00130724    0.00334430  5745.00000000    0.00150071    0.00501811  5244.00000000    0.00121617    0.00573750 120648.00000000   0.00026529
