#   delphi     C(delphi)    Nphi
 5.0000  0.001035216      1223881
15.0000  0.000343887      1225029
25.0000  0.000157578      1222160
35.0000  0.000052061      1225640
45.0000  0.000051770      1223650
55.0000  0.000016539      1223160
65.0000  0.000170316      1222402
75.0000  0.000092571      1225736
85.0000 -0.000040309      1222373
95.0000  0.000049719      1223721
105.0000  0.000037174      1223245
115.0000 -0.000013208      1222682
125.0000 -0.000045602      1224637
135.0000  0.000030399      1224051
145.0000  0.000010515      1223550
155.0000 -0.000008501      1224176
165.0000  0.000015628      1223516
175.0000  0.000091011      1223214
