#   delphi     C(delphi)    Nphi
 5.0000  0.001240103       123624
15.0000  0.000041954       123313
25.0000 -0.000235962       123296
35.0000 -0.000143457       122985
45.0000 -0.000371958       123181
55.0000 -0.000171404       123205
65.0000 -0.000278489       123449
75.0000  0.000272822       124075
85.0000 -0.000233458       123659
95.0000  0.000087629       122799
105.0000  0.000502859       123991
115.0000  0.000075652       123421
125.0000 -0.000390715       123540
135.0000  0.000420057       123470
145.0000  0.000140958       123672
155.0000  0.000210863       123440
165.0000  0.000099905       123804
175.0000  0.000034241       122735
