#   dely     C(y)    Ny
 0.0500  0.000209239       299418
 0.1500  0.000380190       289009
 0.2500  0.000017209       271013
 0.3500 -0.000167000       248909
 0.4500 -0.000052436       222793
 0.5500 -0.000294016       197711
 0.6500 -0.000050397       171714
 0.7500  0.000243861       145361
 0.8500 -0.000246248       118242
 0.9500 -0.000386380        93537
 1.0500  0.000083077        68638
 1.1500  0.000426939        46159
 1.2500  0.000195935        28009
 1.3500  0.000524962        13932
 1.4500 -0.000379502         5293
 1.5500  0.001107655         1192
 1.6500 -0.000004745           99
 1.7500         -nan            0
 1.8500         -nan            0
 1.9500         -nan            0
