#   delphi     C(delphi)    Nphi
 5.0000  0.001031446       123241
15.0000  0.000127027       123193
25.0000  0.000023132       123850
35.0000 -0.000149753       123038
45.0000 -0.000277096       123737
55.0000  0.000040603       122842
65.0000  0.000101225       123297
75.0000  0.000105376       124018
85.0000  0.000117980       123650
95.0000 -0.000150956       123193
105.0000  0.000040049       123969
115.0000 -0.000150889       123394
125.0000 -0.000165405       123454
135.0000  0.000437048       123251
145.0000  0.000009227       123466
155.0000 -0.000137897       122857
165.0000  0.000466972       123233
175.0000 -0.000379496       123601
