#   dely     C(y)    Ny
 0.0500  0.000356442       300146
 0.1500  0.000001597       289880
 0.2500  0.000172077       271059
 0.3500  0.000352905       248040
 0.4500 -0.000002852       223320
 0.5500 -0.000025436       197313
 0.6500 -0.000174201       170048
 0.7500  0.000103019       145478
 0.8500  0.000215583       118624
 0.9500 -0.000105948        93192
 1.0500  0.000266548        68725
 1.1500 -0.000140274        46325
 1.2500 -0.000643687        27956
 1.3500 -0.000111180        13754
 1.4500  0.001528333         5282
 1.5500 -0.002162554         1250
 1.6500  0.000788222          100
 1.7500         -nan            0
 1.8500         -nan            0
 1.9500         -nan            0
