#   delphi     C(delphi)    Nphi
 5.0000  0.000875971       122883
15.0000  0.000241700       123472
25.0000  0.000028651       123633
35.0000  0.000155521       124041
45.0000  0.000163221       123498
55.0000 -0.000077924       124035
65.0000  0.000213351       123647
75.0000  0.000387516       122805
85.0000  0.000078010       122719
95.0000  0.000213110       123045
105.0000 -0.000083378       123130
115.0000  0.000175739       123687
125.0000 -0.000318613       123238
135.0000 -0.000028673       123441
145.0000  0.000110153       123916
155.0000  0.000180771       123534
165.0000 -0.000299449       124068
175.0000  0.000265458       122289
