#   delphi     C(delphi)    Nphi
 5.0000  0.000721541       123521
15.0000 -0.000324885       123357
25.0000 -0.000129285       123584
35.0000  0.000120171       122495
45.0000  0.000064702       123361
55.0000 -0.000078773       123819
65.0000  0.000072345       123124
75.0000 -0.000299519       122547
85.0000  0.000062433       123202
95.0000 -0.000076358       123648
105.0000 -0.000183007       123599
115.0000 -0.000213387       122612
125.0000  0.000217394       122974
135.0000  0.000067202       123290
145.0000 -0.000535745       123381
155.0000  0.000209645       123972
165.0000  0.000283390       123535
175.0000  0.000062086       123441
