#   delphi     C(delphi)    Nphi
 5.0000  0.001198757       123436
15.0000  0.000337122       123599
25.0000  0.000278882       123725
35.0000  0.000024264       123183
45.0000  0.000088215       124193
55.0000  0.000120057       123403
65.0000 -0.000548000       122618
75.0000  0.000142959       123107
85.0000 -0.000146533       123082
95.0000 -0.000556606       123745
105.0000 -0.000089132       123492
115.0000  0.000223866       123479
125.0000 -0.000079323       124023
135.0000 -0.000346644       123740
145.0000  0.000177581       122760
155.0000  0.000045675       123127
165.0000 -0.000270666       123687
175.0000  0.000103550       123852
