#   dely     C(y)    Ny
 0.0500  0.000314223       301104
 0.1500  0.000075786       288808
 0.2500 -0.000127426       271294
 0.3500 -0.000084151       248217
 0.4500  0.000019545       223041
 0.5500  0.000013205       196701
 0.6500  0.000039101       171088
 0.7500 -0.000175501       144510
 0.8500 -0.000129965       118531
 0.9500 -0.000389499        93036
 1.0500 -0.000045548        68337
 1.1500  0.000288677        46405
 1.2500  0.000219503        27841
 1.3500 -0.000612719        13900
 1.4500  0.000293187         5350
 1.5500 -0.001240551         1207
 1.6500 -0.003972117           92
 1.7500         -nan            0
 1.8500         -nan            0
 1.9500         -nan            0
