#   delphi     C(delphi)    Nphi
 5.0000  0.000625130       123262
15.0000  0.000129014       122967
25.0000  0.000281946       123811
35.0000  0.000376313       123215
45.0000 -0.000168152       122808
55.0000  0.000133209       123056
65.0000 -0.000025791       122753
75.0000 -0.000011287       123125
85.0000 -0.000044538       122360
95.0000  0.000059992       123199
105.0000 -0.000164251       123654
115.0000  0.000112908       123148
125.0000 -0.000091927       123050
135.0000 -0.000193231       122987
145.0000 -0.000389651       122853
155.0000  0.000010635       123725
165.0000 -0.000105959       123230
175.0000  0.000070625       123618
