#   delphi     C(delphi)    Nphi
 5.0000  0.000984693       123240
15.0000 -0.000197185       123268
25.0000 -0.000145186       123712
35.0000  0.000113896       123124
45.0000 -0.000067714       124033
55.0000 -0.000032318       124045
65.0000 -0.000186094       123314
75.0000 -0.000159878       122817
85.0000  0.000138459       123557
95.0000  0.000836936       123458
105.0000  0.000058797       123209
115.0000  0.000096613       123767
125.0000  0.000321916       123644
135.0000 -0.000064464       123213
145.0000  0.000082086       123820
155.0000 -0.000248376       122807
165.0000  0.000161834       122857
175.0000 -0.000666324       123068
