#   q     Cout       Nout      Cside       Nside       Clong        Nlong
  1.250  0.345918122            6  0.599697065            9  0.294190747            7         -nan            0
  3.750  0.326679154            6  0.115046866            4  0.431226216            5  1.078377921            2
  6.250  0.013347588            7  0.440214942            6  0.162728806            5  0.000000000            1
  8.750  0.392198050            9  0.072349897            7  0.238164055            7  0.507550068            4
 11.250  0.126644615           10  0.068709405            6  0.226060175            8  0.260405783            4
 13.750  0.357181488            4  0.093651492           10  0.184923120           10  0.311161432           12
 16.250  0.318835454            8  0.275752091            7  0.036270213            7  0.109360673           22
 18.750  0.134268266            3  0.088790544            6  0.027337688            9  0.180429606           22
 21.250  0.002009993            2  0.037553367            7 -0.009471115            6  0.155098143           24
 23.750 -0.000025044            4  0.033405984            6  0.026372402            5  0.037508548           30
 26.250  0.179818722            5 -0.027158111            2 -0.029773623            9  0.048659217           40
 28.750  0.197679296           10  0.053057073            6  0.062938479            4  0.077137535           44
 31.250  0.140169112            9 -0.006332011            9  0.005034002            4  0.007942681           55
 33.750  0.061146961           11  0.031187015            5  0.026653393            8  0.036418803           55
 36.250  0.081975846            5  0.004414701            7  0.014467502            7  0.039005421           72
 38.750  0.025137070            2  0.057836059            4  0.006572161            7  0.016548967           77
 41.250  0.039170571            7  0.025667921            6  0.020533510            9  0.024276998           98
 43.750  0.088572805            4  0.031754760            7  0.026082837            6  0.029360556           98
 46.250  0.141277450            4  0.015631497            6 -0.022584088            3  0.014042662          120
 48.750  0.060841790            8 -0.003854766            3 -0.003988890            7  0.010704408          108
 51.250  0.010230828            9 -0.004354301            5  0.136098729            2  0.016061758          145
 53.750  0.039851225            5 -0.000630350            6  0.057240684            4  0.021583248          126
 56.250 -0.003001312            3  0.000063096            5 -0.004844322            5  0.002593269          158
 58.750  0.043726596            5  0.001364509           10 -0.051806528            5  0.006866784          189
 61.250         -nan            0 -0.007661523            4  0.006675951            8 -0.000471435          206
 63.750  0.049131051            4  0.004354218            7 -0.002182300            8  0.006241256          225
 66.250  0.056703093            8  0.034672161            6 -0.008697504            6  0.010312953          235
 68.750  0.030361292            8  0.030597364            4  0.000000000            2  0.004376358          251
 71.250  0.045349166            5 -0.003717742            8 -0.006612245            8  0.004426607          243
 73.750  0.052614289            4 -0.006280743            4  0.005316756            2  0.004235775          257
 76.250  0.046399302            2 -0.042467765            6  0.001424888            6  0.007261901          278
 78.750  0.004495810            6  0.015503274            5  0.009189479            5  0.008513791          280
 81.250  0.039050876            8  0.003400875            5  0.036821523            5  0.019016313          338
 83.750 -0.014964668            6  0.017319338            4 -0.007195731            5  0.005304802          330
 86.250 -0.004039904            7 -0.004666856            7 -0.002552978            4  0.002609600          359
 88.750  0.023393104            6  0.004261469            4 -0.000069207            6  0.002100190          374
 91.250 -0.006395151            4 -0.004288161            3 -0.059479355            4  0.008446418          370
 93.750 -0.008217427            4 -0.001245271            5 -0.004396564            3  0.002931290          420
 96.250  0.022744796            5  0.000158837            6  0.000378078            7  0.015532018          455
 98.750  0.000000000            2  0.007482780            8 -0.001337636            3  0.005504552          430
101.250  0.128108658            8 -0.000634714            5  0.000261219            7 -0.006758123          503
103.750 -0.002533737            4  0.003793288            6  0.024620596            3  0.000680680          528
106.250 -0.003272201            6  0.023795312            7  0.000858680            5  0.007713765          508
108.750 -0.006514750            8 -0.022043854            6  0.031797094            3 -0.000478589          536
111.250  0.001998017            5 -0.001066388            6 -0.003558872            6  0.003707484          586
113.750  0.005097345            2  0.163517052            2  0.011418214            3  0.002268061          548
116.250 -0.000107115            8 -0.003417862            6  0.005915918            8 -0.002528412          628
118.750 -0.008746239            4 -0.076064388            5 -0.000823446            7 -0.000907549          649
121.250 -0.435135774            2  0.003144457           11 -0.002968205            6  0.007475570          670
123.750  0.000000000            3  0.002275497            5  0.001001068            9  0.008238067          660
126.250 -0.002442869            6  0.005299855            7  0.041140916            4  0.000979101          729
128.750 -0.021562057            6  0.003508925           11  0.002203375            3 -0.000072230          748
131.250  0.006884936            5  0.011881873            4 -0.044748352            7  0.000289416          744
133.750 -0.007291623            4  0.001941434           11  0.000002832            4  0.000068738          753
136.250 -0.014830938            1  0.008705619            6  0.069877942            4  0.001295806          840
138.750  0.001487635            8 -0.000982774            7 -0.011936612            5  0.001338774          841
141.250  0.002710038            5  0.000229796            6  0.000000000            4 -0.000189058          920
143.750 -0.000316338            3  0.008705600            6  0.007632278            3  0.005393699          953
146.250 -0.321434890            3 -0.017023066            9  0.014680983            4  0.000499436          907
148.750 -0.001029119            3 -0.001599148            5  0.000115632            9  0.001539232          972
151.250  0.015660035            4  0.000425631            2  0.000000000            3 -0.003048761          944
153.750  0.009967586            5  0.000505522            9  0.005775843            5 -0.000140664         1044
156.250  0.022045855            4 -0.008367245            8  0.000000000            1 -0.000012898         1071
158.750  0.002481966            4 -0.002400581            6  0.019519545            5 -0.002423542         1089
161.250  0.022309879            3  0.000363545            8  0.000859927            7  0.001707237         1099
163.750 -0.000340358            5 -0.002898959            6 -0.000032608            5  0.000012116         1145
166.250 -0.001396657            4 -0.003381387            4 -0.000967063            5 -0.003125988         1139
168.750  0.000159642            4  0.000458324            6  0.149885318            6 -0.002301209         1171
171.250  0.001262492            3  0.000476552            4  0.000694831            4 -0.001990563         1178
173.750  0.008902794            2  0.221701216            3  0.000156711            6  0.000999408         1201
176.250  0.003018547            4 -0.001555667            7  0.000636658            2 -0.000119954         1261
178.750  0.001759092            6 -0.002503201            6 -0.001133702            1  0.001744157         1252
181.250  0.001081440            6 -0.000703472            8 -0.000294163            3 -0.000605481         1302
183.750  0.001323842            4  0.007108070            5 -0.000428472            3 -0.003043393         1334
186.250 -0.000480291            5  0.004147915            8 -0.000433785            4  0.005808110         1379
188.750 -0.001544947            5 -0.000691194            6 -0.000574726            4 -0.000010967         1366
191.250  0.024260289            4 -0.000653755            4 -0.000738751            3 -0.002794636         1441
193.750 -0.006665592            2  0.060393803           10  0.004214449            5  0.000186089         1433
196.250 -0.008327997            6 -0.004958468            2 -0.001110426            4  0.000548565         1444
198.750 -0.000126596            2  0.002412735            5  0.000000000            1  0.002191150         1511
201.250 -0.000009551            1 -0.000246281            3  0.206156918            4  0.001106804         1505
203.750 -0.001385199            6 -0.000808079           11 -0.000414132            6  0.000989042         1597
206.250 -0.000985369            2 -0.000342210            8  0.001114751            5  0.006452940         1565
208.750  0.129340674            4 -0.000678202            3 -0.000261862            5 -0.001631207         1677
211.250 -0.004175963            1 -0.002936493            4  0.004509472            1 -0.004411474         1575
213.750  0.001677727            1  0.000062584            7 -0.000272655            4 -0.001275363         1596
216.250  0.002104622            2  0.000229013            7 -0.000013753            6  0.000712858         1717
218.750 -0.000146347            3 -0.000162413            5 -0.000205246            4 -0.000262713         1656
221.250  0.000496302            2 -0.000475133            4  0.000305513            7  0.003940304         1727
223.750  0.000163138            3  0.004160395            6 -0.001175795            5  0.000103312         1787
226.250 -0.000692305            3  0.001324356            4 -0.000010784            2 -0.002545631         1814
228.750  0.001220666            4 -0.000158414            7  0.000000017            2  0.000569597         1884
231.250 -0.002484789            5 -0.000147356            6 -0.000572496            3  0.001253061         1852
233.750  0.000690684            1  0.007750506            9  0.001015591            5  0.000806976         1958
236.250         -nan            0 -0.079945824            8  0.000107708            9 -0.000567653         1924
238.750         -nan            0  0.000368558            6  0.000573664            6 -0.001413427         1998
241.250  0.006758465            5 -0.080965381            5  0.001897134            3 -0.000770964         2016
243.750  0.000789808            2  0.021768341            7 -0.000111480            5  0.002218230         2041
246.250  0.000000000            3 -0.000118235            4  0.000287057            3 -0.002524002         2026
248.750 -0.200235944            4 -0.000225945            3  0.000315024            5 -0.000392139         2047
251.250  0.000000000            1  0.000122224            8  0.000096973            4  0.002750343         2164
253.750 -0.030029916            6 -0.000393054            8 -0.178730097            3  0.000386579         2178
256.250  0.016811208            3 -0.000145660            6 -0.000163169            3  0.000178916         2134
258.750 -0.054852480            5 -0.000041980            8  0.000129905            1  0.001868812         2232
261.250  0.000000000            3 -0.020211938            4 -0.000786665            2  0.000969082         2293
263.750  0.009173898            4  0.003021168            8 -0.088716971            7  0.000589821         2274
266.250  0.000000000            1 -0.001330894            7  0.000388338            4  0.000471905         2331
268.750  0.107329597            3  0.126990509            5         -nan            0 -0.000472513         2330
271.250 -0.000484721            7 -0.000651629            4  0.001380152            1 -0.000016170         2409
273.750  0.000000014            2  0.000356227            4  0.029154647            4  0.000059528         2320
276.250 -0.000084503            4  0.000025803            7  0.000297562            7 -0.000039108         2430
278.750  0.003656283            2  0.000024511            5  0.005185010            6  0.001741104         2425
281.250  0.000111414            2  0.007811473            5  0.026036679            5 -0.001097122         2499
283.750  0.001373534            2  0.000217850            7  0.000237295            3  0.001722498         2495
286.250  0.000000000            5  0.000091100            9  0.005926176            6 -0.001483894         2481
288.750  0.001917883            4 -0.000207773            3 -0.138732032            7 -0.002226005         2639
291.250         -nan            0  0.000000000            2 -0.000149249            6 -0.003075316         2649
293.750         -nan            0 -0.114751428            5 -0.000315268            5 -0.000872391         2617
296.250  0.001335271            6  0.000808456            7  0.000965541            2 -0.000351932         2657
298.750  0.000000000            1 -0.000090190            2 -0.002155183            3 -0.000494061         2646
301.250 -0.003112567            2 -0.000083100            4  0.036507027            5 -0.003933740         2695
303.750 -0.000296559            1 -0.000912424            6  0.304031707            2 -0.003404612         2778
306.250  0.000443654            2  0.003208776            9 -0.217328487            1  0.000710192         2725
308.750  0.000128771            5 -0.000666737            2 -0.000132345            2  0.000935318         2694
311.250 -0.001409730            2  0.000147490            2  0.000600179            2 -0.000021824         2789
313.750  0.000871551            1 -0.000518036            6 -0.338438012            2 -0.001928444         2832
316.250 -0.001195210            1 -0.000156494            7  0.060635715            3  0.000681795         2801
318.750  0.001242836            3 -0.002015965            4  0.000000000            1 -0.000266616         2829
321.250 -0.000620088            2 -0.000047941            5 -0.000005674            4  0.002668117         2937
323.750  0.000000000            2  0.000227021            6 -0.000791908            6 -0.000315333         2995
326.250 -0.003432244            2 -0.000021676           12 -0.000042892            2 -0.002027045         3019
328.750  0.001174441            1  0.071712611            8  0.000000000            2 -0.000702911         2953
331.250  0.010134978            3  0.000160757            4  0.000099037            3 -0.001608581         2971
333.750  0.000378503            2  0.141930370            4 -0.000064859            2  0.000299805         2901
336.250 -0.001150437            1  0.000546997            3  0.000074789            5 -0.000976685         3055
338.750  0.000827457            2  0.000317386            6  0.000302698            5 -0.000881606         3040
341.250  0.000000000            1  0.095072354            6  0.000000000            1  0.000576037         3097
343.750 -0.016887910            3  0.000417496            5  0.000201788            1  0.001945558         3084
346.250  0.000000000            1  0.000079310            8  0.000000000            3 -0.000866704         3105
348.750  0.000000000            1 -0.191721748            2 -0.000591875            5  0.000447482         3113
351.250  0.000427620            3  0.000126717            4 -0.231446146            4  0.002808154         3187
353.750  0.001036905            1 -0.000113304            5 -0.000386755            2  0.003198906         3310
356.250  0.004448995            6  0.124542301            8 -0.001722143            4 -0.002852580         3266
358.750 -0.007527463            1 -0.000032190            7         -nan            0 -0.002433132         3305
361.250         -nan            0 -0.000040253            7 -0.000265388            2  0.001651047         3265
363.750  0.000000000            2 -0.000245524            8  0.000000000            1 -0.001182465         3338
366.250 -0.006794634            1 -0.000207497            6 -0.000014216            2  0.000694476         3401
368.750  0.000751384            3  0.000153628            6 -0.000213991            4  0.000260625         3512
371.250 -0.001343564            1 -0.008477907            7 -0.000059712            4 -0.000744726         3414
373.750 -0.001391948            4  0.000630394            2 -0.000098941            2  0.000242102         3282
376.250  0.000048599            2  0.000000000            1  0.000000000            1  0.001535919         3426
378.750  0.000000000            1 -0.000166778            6  0.000000000            2 -0.000402046         3493
381.250         -nan            0  0.000478125            9 -0.000386098            1 -0.001479131         3483
383.750 -0.001044512            3  0.000154781            6         -nan            0 -0.001272510         3563
386.250 -0.000452899            3 -0.000582912            1 -0.000270389            4  0.001284998         3539
388.750 -0.000433783            2 -0.000050351            7  0.000151322            2  0.001569729         3644
391.250  0.000040992            1 -0.000537930            7 -0.000342777            2  0.000562023         3582
393.750  0.000000000            2  0.000038356           11 -0.000071066            3  0.001161892         3656
396.250  0.000000000            1 -0.000089173            1 -0.000206958            3 -0.002142506         3702
398.750  0.000666613            1 -0.000338806            6  0.000102845            2 -0.001854936         3635
401.250         -nan            0 -0.000864850           12  0.000000000            1  0.000281280         3686
403.750 -0.000192285            3 -0.000031571            4  0.002381438            4  0.000487567         3591
406.250         -nan            0  0.000133653            9 -0.000063484            5  0.000515621         3790
408.750  0.001955210            2  0.000040915            8         -nan            0  0.000091924         3694
411.250 -0.000097180            3  0.000100852           10  0.000382865            4 -0.002504171         3705
413.750  0.000000000            1  0.004552606            7 -0.000102871            2  0.002274343         3856
416.250  0.000000000            1  0.000030895            6 -0.000050986            2 -0.002358401         3762
418.750 -0.000124676            2 -0.000243809            8 -0.000078078            2 -0.000862525         3861
421.250  0.001474831            1  0.000600326            5 -0.000102940            2 -0.000756918         3891
423.750         -nan            0  0.000243222            7  0.138182662            1 -0.000795251         3931
426.250 -0.040089167            8  0.000169095            3  0.000000000            1 -0.000188730         3949
428.750  0.000267212            2  0.000127862            7  0.000023504            4 -0.000263836         3989
431.250  0.000004961            2  0.000016006            6 -0.000149629            4 -0.001067202         3916
433.750         -nan            0  0.000055374            5 -0.274972253            2  0.003858391         3860
436.250 -0.000181633            5 -0.017131139            8  0.727652898            1  0.000347705         4042
438.750  0.000000000            1 -0.000023515            3  0.000172540            2 -0.001185337         4052
441.250         -nan            0  0.018785586            5 -0.000043068            5  0.001299620         4107
443.750 -0.000138556            1  0.000151766            3  0.000029722            2 -0.001647100         4023
446.250  0.000617990            1  0.000191602            6 -0.000175890            1 -0.000163510         4097
448.750 -0.002751386            1  0.000048264            7  0.000299045            3 -0.001866876         4013
451.250  0.005810195            2         -nan            0 -0.000061243            3  0.002706289         4032
453.750  0.000229973            3  0.000022813            2  0.000211061            2 -0.000140659         4303
456.250  0.000000000            1 -0.039510845            9 -0.000045986            2  0.001299587         4167
458.750         -nan            0  0.062475889            5  0.000061353            2  0.000671695         4190
