  5.00  -0.1304550   0.2380804   0.1404890   0.0144799   0.0767098   0.0135008
 15.00   0.0229283   0.0327191   0.0095296   0.0046491   0.0041805   0.0047759
 25.00   0.0100660  -0.0240865  -0.0213203  -0.0012136  -0.0055153   0.0039756
 35.00   0.0043425  -0.0340194  -0.0336164  -0.0059128  -0.0227332   0.0031188
 45.00   0.0055007  -0.0393137  -0.0325169  -0.0043356  -0.0186731   0.0036357
 55.00   0.0005054  -0.0302592  -0.0223632  -0.0008282  -0.0162652   0.0040870
 65.00   0.0027635  -0.0335355  -0.0226141  -0.0062617  -0.0056537   0.0028252
 75.00   0.0040689  -0.0245296  -0.0199404   0.0024172  -0.0083247  -0.0029143
 85.00   0.0061054  -0.0155529  -0.0043486  -0.0045940  -0.0016166   0.0006240
 95.00   0.0002026  -0.0125754  -0.0057826   0.0014961   0.0014095   0.0004868
105.00   0.0088334  -0.0027636  -0.0075289   0.0031179  -0.0006982  -0.0006436
115.00   0.0098299  -0.0002777  -0.0039683   0.0027050   0.0036323  -0.0018701
125.00   0.0087465   0.0049313  -0.0050081  -0.0052771   0.0063455  -0.0057780
135.00   0.0069495  -0.0057277   0.0084448   0.0037779  -0.0018689  -0.0001749
145.00   0.0100469  -0.0029431  -0.0015045  -0.0052348  -0.0002776   0.0006403
155.00   0.0114297   0.0087502   0.0221257  -0.0017413  -0.0010144  -0.0025568
165.00   0.0011276   0.0033131   0.0025681   0.0046428   0.0041098  -0.0008994
175.00   0.0049404   0.0124622   0.0067726  -0.0014869   0.0056359  -0.0009322
