  0.05  -0.2017368   0.3788844   0.2186539   0.0356268   0.1481203   0.0172139
  0.15   0.0247317   0.1137468   0.0646620   0.0210259   0.0191297   0.0054873
  0.25   0.0500825   0.0095998   0.0037658   0.0019368  -0.0131021  -0.0012336
  0.35   0.0331095  -0.0294407  -0.0299031  -0.0085657  -0.0204447  -0.0031909
  0.45   0.0168547  -0.0560824  -0.0471585  -0.0107414  -0.0226307  -0.0027877
  0.55   0.0098604  -0.0641790  -0.0500009  -0.0134236  -0.0195405  -0.0020164
  0.65   0.0032220  -0.0638024  -0.0426492  -0.0127190  -0.0183925  -0.0023049
  0.75  -0.0012257  -0.0620709  -0.0371516  -0.0114192  -0.0147765  -0.0013544
  0.85  -0.0038623  -0.0576864  -0.0332756  -0.0093385  -0.0119061  -0.0015256
  0.95  -0.0040922  -0.0431239  -0.0265305  -0.0058713  -0.0086163  -0.0011079
  1.05  -0.0045832  -0.0375629  -0.0187399  -0.0065611  -0.0089479  -0.0015866
  1.15  -0.0034585  -0.0291128  -0.0146513  -0.0042106  -0.0045817  -0.0008075
  1.25  -0.0026912  -0.0217545  -0.0104354  -0.0038362  -0.0051335  -0.0002491
  1.35  -0.0015829  -0.0149426  -0.0024663  -0.0031707  -0.0031929  -0.0001008
  1.45  -0.0017746  -0.0130694  -0.0056638  -0.0022599  -0.0014326  -0.0001803
  1.55  -0.0009361  -0.0080134  -0.0031080  -0.0009757  -0.0000921  -0.0002749
  1.65   0.0003662  -0.0026785  -0.0014683  -0.0010382   0.0005248  -0.0002048
  1.75   0.0022233  -0.0020837   0.0021351  -0.0001118   0.0008420   0.0002796
  1.85  -0.0003379   0.0009342   0.0019092   0.0002019   0.0022813   0.0004367
  1.95   0.0023848   0.0043463   0.0053741   0.0003405   0.0010334   0.0005085
  2.05   0.0027241   0.0054743   0.0064197   0.0006554   0.0024309   0.0000912
  2.15   0.0030367   0.0068261   0.0049544   0.0003964   0.0018192  -0.0001360
  2.25   0.0032229   0.0095641   0.0074455   0.0015075   0.0029726   0.0007588
  2.35   0.0031293   0.0091315   0.0073593   0.0008018   0.0017253   0.0001251
  2.45   0.0046413   0.0094951   0.0086118   0.0014130   0.0014158   0.0000035
  2.55   0.0038324   0.0093908   0.0061547   0.0009428   0.0013081   0.0001375
  2.65   0.0041598   0.0087521   0.0064209   0.0007701   0.0021562   0.0002767
  2.75   0.0045535   0.0088276   0.0048909   0.0014386   0.0017853  -0.0001720
  2.85   0.0037542   0.0090128   0.0058827   0.0011278   0.0018480  -0.0001454
  2.95   0.0035957   0.0074532   0.0055419   0.0005848   0.0005602   0.0002083
  3.05   0.0041151   0.0066646   0.0035428   0.0001829   0.0008282   0.0002721
  3.15   0.0035242   0.0060471   0.0037773   0.0002772   0.0006125   0.0002157
  3.25   0.0031038   0.0050446   0.0023333   0.0004128  -0.0000640   0.0001931
  3.35   0.0023921   0.0039280   0.0040692   0.0002347   0.0007488   0.0001534
  3.45   0.0021085   0.0035908   0.0016219   0.0003601   0.0001809   0.0000517
  3.55   0.0018441   0.0030448   0.0009046   0.0004628   0.0001748   0.0002016
  3.65   0.0018759   0.0030943   0.0020195   0.0004236   0.0004863   0.0000865
  3.75   0.0018394   0.0024622   0.0021615   0.0000413  -0.0000931   0.0001225
  3.85   0.0015493   0.0023020   0.0018348   0.0000263   0.0001770  -0.0000108
  3.95   0.0010508   0.0021194   0.0013159   0.0001651   0.0002646   0.0000007
  4.05   0.0013885   0.0015901   0.0018296   0.0000507  -0.0000869   0.0000257
  4.15   0.0010302   0.0011074   0.0005917   0.0001154   0.0000253   0.0000890
  4.25   0.0006373   0.0006775   0.0004119   0.0000853   0.0000039   0.0000385
  4.35   0.0007729   0.0010804   0.0002026  -0.0000097  -0.0000300  -0.0000425
  4.45   0.0005379   0.0009647   0.0008881   0.0000130   0.0000538   0.0000217
  4.55   0.0007285   0.0005145   0.0000864  -0.0000044   0.0001235   0.0000017
  4.65   0.0003957   0.0000789   0.0002644  -0.0000053   0.0000448   0.0000122
  4.75   0.0003493   0.0003730   0.0000140   0.0000529  -0.0000110  -0.0000024
  4.85   0.0004486   0.0004351   0.0002454   0.0000092  -0.0000212  -0.0000486
  4.95   0.0003284   0.0003967   0.0003912   0.0000108   0.0001361   0.0000031
