  5.00  -0.0001609   0.0002194   0.0001293   0.0002564   0.0002935   0.0001436
 15.00   0.0000431   0.0000244   0.0000076   0.0000622   0.0000294   0.0000315
 25.00   0.0000168  -0.0000239  -0.0000203  -0.0000025  -0.0000197   0.0000089
 35.00   0.0000120  -0.0000338  -0.0000310  -0.0000297  -0.0000458  -0.0000184
 45.00   0.0000022  -0.0000334  -0.0000285  -0.0000379  -0.0000397  -0.0000090
 55.00   0.0000004  -0.0000307  -0.0000225  -0.0000242  -0.0000343  -0.0000109
 65.00   0.0000036  -0.0000295  -0.0000197  -0.0000421  -0.0000301  -0.0000333
 75.00   0.0000045  -0.0000195  -0.0000117  -0.0000265  -0.0000160  -0.0000182
 85.00   0.0000091  -0.0000136  -0.0000071  -0.0000311  -0.0000062   0.0000162
 95.00   0.0000041  -0.0000112  -0.0000045  -0.0000090  -0.0000056   0.0000049
105.00   0.0000094  -0.0000066  -0.0000004  -0.0000092  -0.0000006   0.0000045
115.00   0.0000103  -0.0000020   0.0000035  -0.0000072  -0.0000009   0.0000051
125.00   0.0000118   0.0000009   0.0000035  -0.0000080   0.0000055  -0.0000082
135.00   0.0000109   0.0000028   0.0000048  -0.0000085   0.0000035  -0.0000064
145.00   0.0000114   0.0000040   0.0000058   0.0000004   0.0000033   0.0000209
155.00   0.0000132   0.0000047   0.0000097   0.0000034   0.0000106   0.0000037
165.00   0.0000122   0.0000044   0.0000047   0.0000091   0.0000051   0.0000081
175.00   0.0000138   0.0000078   0.0000054   0.0000018   0.0000060   0.0000122
