#   delphi     C(delphi)    Nphi
 5.0000 -0.000047299      1223881
15.0000  0.000068240      1225029
25.0000  0.000014836      1222160
35.0000  0.000175124      1225640
45.0000  0.000251943      1223650
55.0000 -0.000385220      1223160
65.0000  0.000055150      1222402
75.0000 -0.000014561      1225736
85.0000  0.000104671      1222373
95.0000 -0.000090102      1223721
105.0000 -0.000144388      1223245
115.0000  0.000049396      1222682
125.0000  0.000052526      1224637
135.0000  0.000136490      1224051
145.0000  0.000087899      1223550
155.0000  0.000118629      1224176
165.0000  0.000008868      1223516
175.0000 -0.000044887      1223214
