   1.25   0.06127148  6106.00000000    0.00433578    0.00876786  5996.00000000    0.00415654    0.01427197  5907.00000000    0.00368606   -0.44930258 108.00000000   0.03948873
   3.75   0.07003542  5949.00000000    0.00357990    0.04696929  6015.00000000    0.00271548    0.04445797  6037.00000000    0.00305988   -0.29956183 842.00000000   0.01219719
   6.25   0.08037118  5876.00000000    0.00358543    0.08825653  5751.00000000    0.00404353    0.08847386  5879.00000000    0.00264312   -0.09250593 2274.00000000   0.00322123
   8.75   0.10195895  5828.00000000    0.00402893    0.11427566  5870.00000000    0.00341742    0.11297735  5967.00000000    0.00377228    0.03996366 4526.00000000   0.00248696
  11.25   0.10150218  5926.00000000    0.00358973    0.12642107  5940.00000000    0.00335870    0.12492585  5731.00000000    0.00247394    0.10237505 7263.00000000   0.00237217
  13.75   0.09324573  5775.00000000    0.00528054    0.12446387  5888.00000000    0.00523251    0.12364324  5939.00000000    0.00471709    0.11946036 10563.00000000   0.00256535
  16.25   0.08837047  5652.00000000    0.00447281    0.11828768  5804.00000000    0.00568151    0.11316765  5861.00000000    0.00481102    0.11384715 14737.00000000   0.00262852
  18.75   0.07771669  5680.00000000    0.00397151    0.09516883  5872.00000000    0.00800512    0.10551944  5752.00000000    0.00504399    0.10156483 19740.00000000   0.00241634
  21.25   0.05826153  5659.00000000    0.00607268    0.08319170  5946.00000000    0.00427348    0.07965963  5506.00000000    0.00533598    0.08164952 25226.00000000   0.00268956
  23.75   0.04737763  5574.00000000    0.00628681    0.07347342  5811.00000000    0.00567762    0.06146729  5579.00000000    0.00679048    0.05807529 30960.00000000   0.00275769
  26.25   0.04526136  5522.00000000    0.00498309    0.04895751  5814.00000000    0.00545020    0.04582547  5467.00000000    0.00537817    0.04022104 37592.00000000   0.00209938
  28.75   0.02346455  5428.00000000    0.00468361    0.03553288  6036.00000000    0.00714131    0.03022602  5645.00000000    0.00760187    0.02755936 44650.00000000   0.00246386
  31.25   0.00858339  5388.00000000    0.00561614    0.03141542  5833.00000000    0.00736046    0.02067697  5461.00000000    0.00639873    0.01362866 52556.00000000   0.00187460
  33.75  -0.00056891  5437.00000000    0.00594725    0.00888616  5812.00000000    0.00543932    0.00955928  5420.00000000    0.00666896    0.00421276 60850.00000000   0.00132254
  36.25  -0.01130636  5321.00000000    0.00696332    0.00071248  5819.00000000    0.00667141    0.00377649  5513.00000000    0.00709348    0.00251760 69959.00000000   0.00164031
  38.75  -0.00604390  5219.00000000    0.00635718    0.00463286  5784.00000000    0.00697012    0.00978268  5424.00000000    0.00587227   -0.00041674 78848.00000000   0.00175945
  41.25   0.00323893  5128.00000000    0.00674532   -0.00239275  5878.00000000    0.00533870    0.00185986  5322.00000000    0.00876325   -0.00199831 89129.00000000   0.00180657
  43.75  -0.00212076  5306.00000000    0.00451022   -0.00237771  5800.00000000    0.00633019   -0.00025357  5362.00000000    0.00668267   -0.00319062 99447.00000000   0.00174214
  46.25  -0.01975209  5111.00000000    0.00619286    0.00708755  5810.00000000    0.00593920   -0.01062133  5264.00000000    0.00574610   -0.00502949 109694.00000000   0.00159902
  48.75  -0.02532763  5020.00000000    0.00621749   -0.00143307  5745.00000000    0.00545364    0.00157250  5244.00000000    0.00600058   -0.00508248 120648.00000000   0.00136760
  51.25  -0.00616732  4984.00000000    0.00636695   -0.00741217  5844.00000000    0.00648997    0.00019048  5168.00000000    0.00834253   -0.00630253 133159.00000000   0.00149516
  53.75  -0.02621016  4969.00000000    0.00569944   -0.00119252  5867.00000000    0.00694880   -0.00075498  5205.00000000    0.00639122   -0.00452634 145769.00000000   0.00122730
  56.25  -0.01906595  4759.00000000    0.00919658   -0.01197421  5876.00000000    0.00594712   -0.00992703  5005.00000000    0.00703947   -0.00248998 157776.00000000   0.00103339
