#   delphi     C(delphi)    Nphi
 5.0000  0.000387233      1223981
15.0000 -0.000245493      1224787
25.0000 -0.000221098      1223623
35.0000 -0.000228367      1224313
45.0000  0.000322437      1221637
55.0000 -0.000497852      1224024
65.0000 -0.000122564      1221793
75.0000  0.000214185      1225223
85.0000  0.000108871      1224130
95.0000  0.000186932      1222989
105.0000  0.000022119      1222709
115.0000  0.000179671      1224215
125.0000 -0.000155174      1223359
135.0000 -0.000040677      1223184
145.0000  0.000105878      1224113
155.0000 -0.000130281      1223375
165.0000  0.000132087      1224322
175.0000 -0.000127284      1224057
