#   dely     C(y)    Ny
 0.0500  0.000323547      2842451
 0.1500 -0.000137195      2751896
 0.2500  0.000211179      2590367
 0.3500  0.000033884      2388531
 0.4500  0.000049991      2164666
 0.5500  0.000070950      1929230
 0.6500 -0.000031837      1691570
 0.7500 -0.000027180      1453841
 0.8500 -0.000236569      1218851
 0.9500  0.000035325       983303
 1.0500 -0.000012731       760115
 1.1500 -0.000104889       549677
 1.2500 -0.000183624       361872
 1.3500  0.000060596       209484
 1.4500 -0.000035918        99513
 1.5500  0.000362298        33137
 1.6500  0.001374259         5049
 1.7500  0.003934242           82
 1.8500         -nan            0
 1.9500         -nan            0
