#   dely     C(y)    Ny
 0.0500 -0.000184022      2843355
 0.1500 -0.000353371      2749242
 0.2500 -0.000083457      2590011
 0.3500  0.000012703      2387497
 0.4500  0.000029301      2163249
 0.5500 -0.000059934      1928989
 0.6500 -0.000243093      1691377
 0.7500  0.000372226      1454106
 0.8500 -0.000092075      1217492
 0.9500 -0.000123344       985379
 1.0500  0.000123770       759222
 1.1500 -0.000098134       548732
 1.2500  0.000055448       361005
 1.3500  0.000127075       209119
 1.4500  0.000294564        99410
 1.5500  0.000126902        33112
 1.6500 -0.000823610         4962
 1.7500 -0.000042357           88
 1.8500         -nan            0
 1.9500         -nan            0
