#   delphi     C(delphi)    Nphi
 5.0000 -0.000413676      1223846
15.0000 -0.000569141      1223790
25.0000 -0.000253223      1226170
35.0000  0.000067407      1223410
45.0000  0.000481282      1225076
55.0000  0.000306191      1223636
65.0000  0.000045455      1222864
75.0000  0.000165531      1223800
85.0000 -0.000043324      1223122
95.0000 -0.000160396      1223736
105.0000  0.000094096      1225698
115.0000  0.000277130      1222570
125.0000  0.000165791      1223274
135.0000  0.000093731      1225210
145.0000  0.000179664      1222791
155.0000  0.000222495      1225372
165.0000  0.000251770      1223647
175.0000 -0.000123810      1225623
