#   delphi     C(delphi)    Nphi
 5.0000  0.000104298      1222715
15.0000 -0.000250587      1223902
25.0000  0.000012174      1222697
35.0000 -0.000045818      1223827
45.0000  0.000193581      1224647
55.0000 -0.000130780      1224811
65.0000 -0.000080765      1224343
75.0000  0.000209254      1225111
85.0000 -0.000097135      1221610
95.0000  0.000021108      1224412
105.0000  0.000064866      1223253
115.0000 -0.000061064      1221974
125.0000 -0.000314957      1222188
135.0000 -0.000002313      1225196
145.0000 -0.000166708      1223782
155.0000 -0.000044818      1220716
165.0000  0.000156978      1226118
175.0000 -0.000038803      1224154
