#   delphi     C(delphi)    Nphi
 5.0000  0.000313876       123292
15.0000 -0.000449999       122996
25.0000 -0.000612176       122444
35.0000 -0.000016356       123846
45.0000  0.000604909       123121
55.0000 -0.000117479       123558
65.0000 -0.000210466       123389
75.0000 -0.000379524       123039
85.0000 -0.000182048       123242
95.0000  0.000677337       123333
105.0000 -0.000470350       123761
115.0000 -0.000132736       123140
125.0000 -0.000269104       123187
135.0000  0.000483447       123131
145.0000 -0.000185049       123291
155.0000 -0.000166046       123081
165.0000  0.000195626       123279
175.0000  0.000032265       123063
