#   dely     C(y)    Ny
 0.0500  0.000614514       301151
 0.1500  0.000289093       289050
 0.2500  0.000040167       270974
 0.3500  0.000331421       247918
 0.4500  0.000567814       222713
 0.5500 -0.000187445       197573
 0.6500 -0.000149096       170642
 0.7500  0.000292447       145175
 0.8500  0.000120175       118868
 0.9500  0.000090334        92535
 1.0500 -0.000268505        68249
 1.1500 -0.000088922        46539
 1.2500 -0.000378933        27857
 1.3500 -0.001324195        14061
 1.4500  0.000246227         5351
 1.5500 -0.000855927         1147
 1.6500 -0.015099959           93
 1.7500         -nan            0
 1.8500         -nan            0
 1.9500         -nan            0
