#   delphi     C(delphi)    Nphi
 5.0000  0.000434680       123119
15.0000 -0.000219610       123659
25.0000 -0.000576837       123998
35.0000  0.000202178       123254
45.0000 -0.000241697       123486
55.0000 -0.000487273       122679
65.0000 -0.000309103       123261
75.0000  0.000212093       123290
85.0000 -0.000388072       122804
95.0000  0.000544813       123097
105.0000 -0.000159994       123816
115.0000  0.000037911       123051
125.0000  0.000228788       122820
135.0000  0.000324734       123322
145.0000 -0.000018076       123783
155.0000  0.000213439       123302
165.0000 -0.000477951       123692
175.0000  0.000187954       123749
