#   delphi     C(delphi)    Nphi
 5.0000  0.001106335       123180
15.0000  0.001282140       122910
25.0000  0.000147226       123287
35.0000  0.000332432       123265
45.0000  0.000392841       123290
55.0000  0.000309486       123213
65.0000 -0.000855126       122822
75.0000  0.000508389       123150
85.0000  0.000330607       123446
95.0000  0.000037215       123531
105.0000  0.000267057       123320
115.0000 -0.000228300       123105
125.0000  0.000080144       123223
135.0000  0.000122003       123762
145.0000 -0.000016243       123079
155.0000 -0.000068207       123392
165.0000 -0.000225458       123778
175.0000  0.000032371       124143
