#   dely     C(y)    Ny
 0.0500 -0.000158768       299904
 0.1500 -0.000088707       289572
 0.2500  0.000481208       271385
 0.3500  0.000001330       248741
 0.4500  0.000112504       223294
 0.5500  0.000423559       196805
 0.6500  0.000372909       170836
 0.7500  0.000494188       144817
 0.8500  0.000013185       118391
 0.9500 -0.000027446        92754
 1.0500 -0.000413015        68993
 1.1500  0.000456869        46286
 1.2500  0.000975718        27933
 1.3500 -0.000679016        14072
 1.4500  0.000775814         5233
 1.5500 -0.003275488         1197
 1.6500 -0.004209838           90
 1.7500  0.000000000            1
 1.8500         -nan            0
 1.9500         -nan            0
