#   delphi     C(delphi)    Nphi
 5.0000  0.001019649       123492
15.0000  0.000896203       123831
25.0000  0.000191625       123530
35.0000 -0.000434272       123329
45.0000  0.000058447       123539
55.0000 -0.000078522       123441
65.0000  0.000483278       123388
75.0000 -0.000025338       123800
85.0000 -0.000286836       123195
95.0000  0.000887457       123304
105.0000  0.000525766       123590
115.0000  0.000114998       123348
125.0000  0.000412420       123650
135.0000  0.000207861       123188
145.0000 -0.000176456       123522
155.0000 -0.000019878       123258
165.0000 -0.000119866       122611
175.0000 -0.000177387       123450
