#   delphi     C(delphi)    Nphi
 5.0000  0.000784530       122588
15.0000  0.000580599       122771
25.0000 -0.000571080       123927
35.0000  0.000197824       123193
45.0000  0.000299009       123653
55.0000  0.000558937       123095
65.0000 -0.000524836       123239
75.0000 -0.000292030       123481
85.0000  0.000626480       123284
95.0000  0.000135940       123768
105.0000  0.000470076       123137
115.0000 -0.000101895       123584
125.0000 -0.000088521       123502
135.0000  0.000286371       123187
145.0000 -0.000040744       123817
155.0000  0.000047481       123773
165.0000 -0.000674450       123630
175.0000  0.000040323       122884
