#   delphi     C(delphi)    Nphi
 5.0000  0.000420077       123390
15.0000  0.000125552       123657
25.0000  0.000141822       123774
35.0000 -0.000612088       122880
45.0000 -0.000825845       124020
55.0000  0.000446543       122934
65.0000  0.000903856       123090
75.0000  0.001084583       123245
85.0000 -0.000635734       122961
95.0000  0.000459397       123973
105.0000  0.000396440       122983
115.0000  0.000098626       123725
125.0000 -0.000286362       124379
135.0000  0.000246081       123354
145.0000  0.000375618       123307
155.0000  0.000468835       123984
165.0000  0.000119101       123806
175.0000  0.000440853       123739
