#   dely     C(y)    Ny
 0.0500  0.000561136       299470
 0.1500  0.000176947       289653
 0.2500 -0.000254614       271140
 0.3500 -0.000052494       248072
 0.4500  0.000151761       222927
 0.5500  0.000027305       197145
 0.6500  0.000055852       171040
 0.7500 -0.000029988       143836
 0.8500 -0.000102410       118778
 0.9500  0.000280382        93306
 1.0500 -0.000545554        68368
 1.1500 -0.000189648        46600
 1.2500 -0.000312474        27516
 1.3500  0.002394445        13866
 1.4500  0.000650297         5282
 1.5500 -0.000987277         1157
 1.6500 -0.003739403           91
 1.7500         -nan            0
 1.8500         -nan            0
 1.9500         -nan            0
