#   delphi     C(delphi)    Nphi
 5.0000  0.000702895       123803
15.0000 -0.000064394       123081
25.0000  0.000040765       123135
35.0000  0.000037457       123184
45.0000  0.000590197       122617
55.0000 -0.000449663       123237
65.0000  0.000419696       123646
75.0000  0.000068053       122844
85.0000 -0.000206848       123698
95.0000  0.000051523       123070
105.0000  0.000326272       122859
115.0000  0.000785594       123478
125.0000  0.000141371       123671
135.0000 -0.000095697       123726
145.0000  0.000009136       122878
155.0000  0.000109832       123019
165.0000 -0.000100318       123321
175.0000 -0.000295689       123263
